urls,timestamp,record_id,titles,host_name,property_types,prices_per_night,location,ratings,num_reviews,cleaning_fee,baños,maximum_guests,dormitorios,camas,check_in_hour,check_out_hour,total_hours_checkin,acceso a la playa,acondicionador,admite mascotas,agua caliente,aire acondicionado,al lado de una massa de agua,almohadas y mantas adicionales,aparcamiento,apto para fumadores,arrocera,ascensor,bandeja de repostería,barbacoa,barreras de seguridad para bebés,batidora,bañera,bañera para bebés,bidé,bolera,botiquín,cafetera,café,caja de seguridad para llaves,caja fuerte,calefacción,calefactor portátil,cargador para vehículos eléctricos,cerradura en la puerta del dormitorio,champú,chimenea,cine,cocina,comedor al aire libre,compactador de residuos,conexión ethernet,congelador,copas de vino,cuna,cámaras de seguridad,desayuno incluido,detector de humo,detector de humohay alarmas de humo en el pasillo,detector de humopasillo,detector de humotenemos instalado detector-alarma de humos y de gases co2. ambos en el paso de entrada y salida a la cocina.,detector de monóxido de carbono,detector de monóxido de carbonococina,detector de monóxido de carbonohay una alarma de monóxido de carbono en la entrada de la cocina/ sala de estar.,detector de monóxido de carbonohay una alarma de monóxido de carbono. es en la puerta de entrada a la cocina/sala de estar,detector de monóxido de carbonotenemos instalado detector-alarma de humos y de gases co2. ambos en el paso de entrada y salida a la cocina.,disponible para estancias largaspermite estancias de 28 días o más,ducha exterior,entrada independiente,equipo para hacer ejercicio,espacio para guardar la ropa,extintor de incendios,frigorífico,gel de ducha,gimnasio,habitación temática,hervidor de agua,horno,jacuzzi,juegos de mesa,juegos gigantes,juegos recreativos,laser tag,lavadora,lavandería cercana,lavavajillas,libros y juguetes,libros y material de lectura,llegada autónoma,mesa de billar,mesa de comedor,mesa de ping-pong,mesa para cambiar pañales,microondas,mobiliario exterior,monitores de decibelios,monitores de decibelios en la propiedad,mosquitera,panificadora,patio,patio o balcón,perchas,persianas o cortinas opacas,personal en el edificio,piano,piscina,plancha,platos y cubiertos,platos y cubiertos para niños,productos de limpieza,protectores de enchufes,protectores para esquinas de mesa,rampa de skate,recepción por parte del anfitrión,rocódromo,ropa de cama,salvachispas,sauna,se permite dejar el equipaje,secador de pelo,secadora,seguros para ventanas,servicio de limpieza,servicios básicos,sistema de sonido,tendedero para ropa,tocadiscos,tostadora,trona,tv,utensilios básicos,utensilios de barbacoa,ventilador,videoconsola,wifi,zona para trabajar
https://www.airbnb.es/rooms/39650770?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1207825328&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730967501_P3nJ7reWH78uhb1o&previous_page_section_name=1000&federated_search_id=e2d5850e-30d1-4235-8891-9c5699921527,2024-11-07 10:12:02,39650770,"Piso familiar, con dos baños muy iluminado con dos habitaciónes; una grande pueden caber dos personas .tiene cerca paradas de bus. 15 min caminando a la estación de ferrocarriles catalanes .( estación de rubi ) a 30 min. en transporte público desde la plaza cataluña. se coge los ferrocarriles cátales , línea s1 o s7 hasta la estacion de rubi . desdé caminando a casa son 16 min o en autobús 6 min . zona muy tranquila. apto para el descanso.el espaciola habitación tiene perchas para la ropa . plancha , secador de pelo y toallas .durante tu estanciapuedo guiar consultar para lo que quieran pueden contar conmigo. estoy dispuesta ayudar en lo que prefieran .otros aspectos destacablestambién puede haver servicio de recogida y llevada al aeropuerto. consultar tarifanúmero de registroexempt",Patricia,Habitación,30.0,,4.57,146.0,0.0,,2.0,,1.0,,12:00,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
https://www.airbnb.es/rooms/698508343392952591?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1474798625&search_mode=regular_search&check_in=2024-11-24&check_out=2024-11-29&source_impression_id=p3_1730967501_P3ZnC9AiRTW1vaIk&previous_page_section_name=1000&federated_search_id=e2d5850e-30d1-4235-8891-9c5699921527,2024-11-07 10:12:02,698508343392952591,Comoda habitación con cama de matrimonio y acceso directo a cocina y jardín.número de registroexempt,Jorge,Habitación,50.0,,4.92,0.0,25.0,,2.0,,1.0,15:00,12:00,9.0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1
https://www.airbnb.es/rooms/1278815157116605567?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-07&check_out=2024-11-12&source_impression_id=p3_1730967501_P3acf14_o0DN9V2E&previous_page_section_name=1000&federated_search_id=e2d5850e-30d1-4235-8891-9c5699921527,2024-11-07 10:12:02,1278815157116605567,"Apartamento privado en el raval apartamento privado a 4 huéspedes: a poca distancia a pie de: rambla raval, mercado de sant antoni, mercado de la boqueria, plaza cataluña, playa de la barceloneta, bares, restaurantes, tiendas y lugares de interés de la ciudad, todo el transporte público (autobús, metro, taxi) es el barrio con comida orgánica, ropa vintage, tiendas y bodegas, local y multicultural barrio local y de los alrededores.- hay: toallas de uso gratuito, ropa de cama y conexión wifi gratuita.- ventana(sin balcón)el espaciotoallas de uso gratuito, ropa de cama y conexión wifi gratuitaapartamento privado en el raval apartamento privado a 4 huéspedes: a poca distancia a pie de: rambla raval, mercado de sant antoni, mercado de la boqueria, plaza cataluña, playa de la barceloneta, bares, restaurantes, tiendas y lugares de interés de la ciudad, todo el transporte público (autobús, metro, taxi) es el barrio con comida orgánica, ropa vintage, tiendas y bodegas, local y multicultural barrio local y de los alrededores.servicios y zonas comunesapartamento privado completootros aspectos destacables- llegada entre las 15:00 y las 20 horas.no se permite el check-in después de la 1:00 a. m. --20 eurs fee extra fee for late check-in after 20hrs.la salida se realizará antes de las 11:00 a. m. salida después de la hora establecida sin permiso/sin aurthorized... recargo de 30 € por cada hora después de las 11:00 horas. -- necesitamos ver el nombre y el número de identificación o pasaporte de la persona que realiza el check-in. -- para la limpieza, el saneamiento, la higina y los gustos personales: sin aceite para cocinar, sin sal, sin pimienta(no proporciono estos artículos)-- los huéspedes no registrados deben ser aprobados previamente...30 días con cargo extra por cada huésped -- esperamos que nos ayudes a limpiar lo que ensucies. esto incluye limpiar y guardar los platos y utensilios de cocina. tarifa de 60 euros con cargo adicional diario por cualquier mascota acompañante en el apartamento. -todos los daños a la propiedad deben ser reportados a nosotros... --nos se cobrarán 20 € por las sábanas o toallas manchadas. las toallas son para uso solo dentro del apartamento. -- recoger lo que ensucies en zonas comunes es importante.--quieto tiempo después de las 11pm o 23:00h, (sin música ni ruidos fuertes)...haciendo fiestas durante este tiempo...la reserva será cancelarla y hay que salir de la habitación o apartamento sin ningún reembolso.--en caso de perder las llaves ... tienes que pagar 120 € - no se pueden utilizar drogas ni alcohol dentro de las habitaciones ni del apartamento. - no se permite fumar dentro de la habitación o apartamento (debes pagar 500 €.. limpieza especial)--el apartamento y las habitaciones están en buen estado...(luces, todos los muebles, electrodomésticos, cerraduras y llaves de las puertas) y cumplen con todos los requisitos de orden y limpieza para una convivencia detallada en los anuncios y especificaciones de la normativa de airbnb. --para garantizar la plena seguridad de las pertenencias de nuestros huéspedes, nos gusta mantener las puertas del apartamento cerradas como medida de precaución. siendo barcelona una de las zonas más seguras de españa, queremos asegurarnos de que la estancia de cada huésped esté libre de problemas, y esto es solo una cosa pequeña y sencilla que podemos hacer para garantizarlo. confirmando la reserva aceptas todas las reglas de la casa (incumplir las reglas, la reserva se cancelará y tienes que salir de la habitación o apartamento sin ningún reembolso)......graciasnúmero de registrohutb-102308",Mauricio,Alojamiento entero,148.0,"Barcelona, Catalunya, España",0.0,0.0,,1.0,4.0,1.0,2.0,15:00,10:00,9.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.airbnb.es/rooms/1261753796980577047?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2007128633&search_mode=regular_search&check_in=2024-11-07&check_out=2024-11-13&source_impression_id=p3_1730967501_P31BfvbrWxo0e2OA&previous_page_section_name=1000&federated_search_id=e2d5850e-30d1-4235-8891-9c5699921527,2024-11-07 10:12:02,1261753796980577047,El piso es un lugar agradable para vivir. la habitacion posee baño privado. nos preocupamos por mantener un ambiente armonioso perfil persona trabajadora y aseada. el ambiente es familiar.el departamento es un lindo lugar para vivir. la sala cuenta con baño privado. nos preocupamos por mantener un entorno armonioso. somos una persona trabajadora y limpia. el ambiente es familiar.número de registroexempt,Lorena,Habitación,39.0,"Barcelona, Catalunya, España",0.0,0.0,30.0,,1.0,,1.0,20:00,8:00,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.airbnb.es/rooms/1197993987379633328?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-11&check_out=2024-11-16&source_impression_id=p3_1730967501_P3-DH2i9UVpZgeWY&previous_page_section_name=1000&federated_search_id=e2d5850e-30d1-4235-8891-9c5699921527,2024-11-07 10:12:02,1197993987379633328,"Si cancelas antes del día de llegada (11 nov.), recibirás un reembolso parcial. pasado ese plazo, tu reembolso dependerá de cuándo canceles.",Freser 78,Alojamiento entero,110.0,"Barcelona, Catalunya, España",0.0,0.0,60.0,1.0,5.0,2.0,4.0,15:00,10:00,9.0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0
https://www.airbnb.es/rooms/1252018416952713003?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-19&check_out=2024-11-24&source_impression_id=p3_1730967501_P39iyfTX-6a4ziLW&previous_page_section_name=1000&federated_search_id=e2d5850e-30d1-4235-8891-9c5699921527,2024-11-07 10:12:02,1252018416952713003,"Te mereces unas excelentes vacaciones, y he creado este elegante y distinguido espacio para que tu estancia en nuestra preciosa barcelona sea inolvidable. he diseñado este cómodo y totalmente equipado apartamento con una línea minimalista, pensando en primer lugar en su comodidad mientras visita la ciudad. excelente ubicación, a 5 minutos de la parada de metro que comunica directamente con el aeropuerto y el centro de la ciudad. le deseo una estancia agradable y haré todo lo posible para ayudarle en todo lo que necesite !número de registroexempt",Carlos,Alojamiento entero,46.0,"L'Hospitalet de Llobregat, Catalunya, España",3.0,3.0,45.0,1.0,2.0,1.0,1.0,15:00,,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
https://www.airbnb.es/rooms/1265825333431328858?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-07&check_out=2024-11-14&source_impression_id=p3_1730967506_P3fsqDh68lpgHypl&previous_page_section_name=1000&federated_search_id=5aeb0963-18b0-475a-9d59-e8212716a9b6,2024-11-07 10:12:02,1265825333431328858,"descubre tu habitación en barcelona en nuestro encantador apartamento compartido cerca de plaza españa! disfruta de una habitación con baño compartido y una cocina totalmente equipada para tus aventuras culinarias. perfecto para viajeros , nómadas digitales, trabajadores remotos y estudiantes que buscan comodidad y conveniencia en la ciudadel espaciomaravillosa habitación para 1 huésped con baño compartido, . gran sofá y comedor, cocina totalmente equipada y a solo unos 5-7 minutos a pie de plaza españa, cerca de metro, autobús, restaurantes, cafeterías, panaderías y supermercado.servicios y zonas comunesbaño , cocina , comedor , sofá, salónotros aspectos destacablesde lo contrario, cumplir las normas puede conllevar multas , cancelaciones o penalizaciones - prohibido fumar.- no fiestas- no hay extra huésped en ningún momento.- nunca abras la puerta a nadie.- penalización de 50 €/hora por salida después de la hora establecida.número de registroexempt",Hola Barcelona,Habitación,34.0,"Barcelona, Catalunya, España",0.0,0.0,58.0,,1.0,,1.0,15:00,11:00,9.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
https://www.airbnb.es/rooms/1266018460538378747?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2016168030&search_mode=regular_search&check_in=2024-11-19&check_out=2024-11-24&source_impression_id=p3_1730967506_P3uVXDbCaS5IiQDb&previous_page_section_name=1000&federated_search_id=5aeb0963-18b0-475a-9d59-e8212716a9b6,2024-11-07 10:12:02,1266018460538378747,Disfruta de la sencillez de este alojamiento tranquilo y céntrico.número de registroexempt,Carlos,Habitación,54.0,"Barcelona, Catalunya, España",4.43,7.0,0.0,,2.0,,1.0,13:00,12:00,11.0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
https://www.airbnb.es/rooms/583944417990227209?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730967506_P34kWHnjjMHqTzPC&previous_page_section_name=1000&federated_search_id=5aeb0963-18b0-475a-9d59-e8212716a9b6,2024-11-07 10:12:02,583944417990227209,"Este luminoso ático, recientemente reformado, dispone de dos habitaciones dobles, un baño completo con bañera, un acogedor salón-comedor con cocina abierta. tiene una terraza comunitaria a los pies de la entrada siendo básicamente para uso privado. es un verdadero quinto piso sin ascensor, un buen ejercicio para entrar en tu nido en el corazón de gracia. hutb-073424- 37el espacioeste luminoso ático, recientemente reformado, dispone de dos habitaciones dobles, un baño completo con bañera, un acogedor salón-comedor con cocina abierta. tiene una terraza comunitaria a los pies de la entrada siendo básicamente para uso privado. se encuentra en un 5º piso real sin ascensor, un buen ejercicio para meterse en tu nido en el corazón de gracia.at2: hutb-073424- 37otros aspectos destacablesimpuesto turístico no incluido, se puede pagar en el momento de la llegada en efectivo o con tarjeta.nota: a partir del 1 de octubre, el ayuntamiento ha aumentado el importe del impuesto turístico y el costo será de 6,88 € por persona por noche (mayores de 16 años y máximo 7 noches) en efectivo o tarjeta. suplemento de llegada a la hora de llegada:después de las 20:00 = 40 €después de las 24:00 = 60 €se puede pagar en el momento de la llegada en efectivo o con tarjeta.todas las personas que se alojen en el apartamento deben registrar su pasaporte, se enviará un enlace en línea una vez realizada la reserva para registrar la información.número de registroexempt",Silvia & Luís,Alojamiento entero,97.0,"Barcelona, Catalunya, España",4.25,20.0,75.0,1.0,5.0,2.0,3.0,15:00,11:00,9.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0
https://www.airbnb.es/rooms/873241310304024021?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1632006710&search_mode=regular_search&check_in=2024-11-11&check_out=2024-11-16&source_impression_id=p3_1730967506_P3d52Op31dUPujtD&previous_page_section_name=1000&federated_search_id=5aeb0963-18b0-475a-9d59-e8212716a9b6,2024-11-07 10:12:02,873241310304024021,Rompe con tu día a día y relájate en este oasis de tranquilidad.otros aspectos destacablescomprobación nocturna de 25 euros después de las 20:00número de registrohutte-123456,Lizzia,Habitación,39.0,"Barcelona, Catalunya, España",4.57,42.0,30.0,,1.0,,1.0,17:00,10:00,7.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0
https://www.airbnb.es/rooms/49963630?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2025-01-25&check_out=2025-01-30&source_impression_id=p3_1730967506_P3FZzkMVIFgTT3YO&previous_page_section_name=1000&federated_search_id=5aeb0963-18b0-475a-9d59-e8212716a9b6,2024-11-07 10:12:02,49963630,"Exclusivo ático de 135m2 con magnífica terraza en el emblemático barrio de gracia, en el centro de barcelona. mercado local, tiendas y restaurantes a la vuelta de la esquina.apartamento recientemente reformado. ubicado junto a la estación del metro fontana. a poca distancia de los principales lugares de interés de barcelona.incluye: wifi, ropa de cama, toallas, lavadora, secadora, secadora, lavavajillas, lavavajillas, cocina totalmente amueblada.el espacioático de 100 m2 (1.075 pies cuadrados) con terraza privada de 35 m2 (375 pies cuadrados). el lugar ha sido renovado por un joven arquitecto local, prestando atención a cada detalle.el apartamento es amplio, luminoso, tranquilo y tiene un encanto genuino. el edificio muestra los rasgos de la arquitectura burguesa de la barcelona de los años cuarenta, con una fachada de piedra natural y columnas de mármol en la entrada.servicios y zonas comunesdos dormitorios (uno de los cuales suite), dos baños, un estudio, cocina abierta a la sala y comedor. acabados de alta calidad: detalles de roble ligero combinados con muebles laqueados blancos. todos los muebles están hechos a mano e incorporados. consulta el plan para obtener más información sobre las instalaciones. la terraza da al este y al sur/oeste. incluye una ducha al aire libre, una mesa de comedor, una zona chill-out, parquet de suelo y pequeños arbustos y plantas. se puede utilizar todos los días del año gracias al clima templado de barcelona. en invierno, ofrecemos un calentador exterior para disfrutar las noches.otros aspectos destacablesincluye: wifi, ropa de cama, toallas, lavadora, secadora, lavavajillas, cocina completamente amuebladanúmero de registrohutb-009822",Sara,Alojamiento entero,264.0,,5.0,0.0,0.0,2.0,4.0,2.0,3.0,15:00,11:00,9.0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1
https://www.airbnb.es/rooms/1257766145037388052?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-09&check_out=2024-11-14&source_impression_id=p3_1730967506_P3Ugjy-04fYdHdnU&previous_page_section_name=1000&federated_search_id=5aeb0963-18b0-475a-9d59-e8212716a9b6,2024-11-07 10:12:02,1257766145037388052,"El apartamento sweett de dos dormitorios de gran via te invita a vivir como un verdadero local. recientemente rediseñado por nuestro diseñador de interiores local, este encantador lugar te hará sentir como en casa. la decoración y los accesorios cuidadosamente seleccionados reflejan a la perfección las características únicas de la zona. ubicado en el animado distrito del eixample, te encontrarás en el corazón de la ciudad. a pocos pasos de plaza catalunya.el espacio1er dormitorio (1 cama doble)segundo dormitorio (2 camas individuales)1 baño (ducha/inodoro)ropa de cama y toallas de felpaartículos de aseo de lujococina moderna totalmente equipadamáquina y cápsulas nespressoseguridadten en cuenta que hay obras en curso en el edificio. esto puede causar molestias por ruido y polvo en la zona común.otros aspectos destacablespara garantizar una llegada sin contratiempos, tendrás que completar un breve proceso de llegada en línea antes de tu estancia. es rápido, fácil y nos ayuda a prepararnos para tu visita!número de registrohutb-076285",Sweett,Alojamiento entero,130.0,"Barcelona, Catalunya, España",0.0,0.0,60.0,1.0,4.0,2.0,3.0,16:00,11:00,8.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1
https://www.airbnb.es/rooms/1146209989105748196?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-20&check_out=2024-11-25&source_impression_id=p3_1730967506_P3ql0BIlfq615oA-&previous_page_section_name=1000&federated_search_id=5aeb0963-18b0-475a-9d59-e8212716a9b6,2024-11-07 10:12:02,1146209989105748196,"Este es un apartamento completamente privado. la ubicación es perfecta (a solo 5 minutos de la estación de metro que va directamente al aeropuerto y al centro de la ciudad)el apartamento cuenta con todo... sábanas, toallas, toallas, cocina, cocina, aire acondicionado, wifi. el barrio es absolutamente pintoresco, con todo tipo de tiendas, restaurantes y bares. zona segura y divertida.los datos de llegada siempre se enviarán a través de tu perfil no se preocupe. te deseo que disfrutes de la estancia.cualquier duda estoy para servirle.un saludo !!número de registroexempt",Carlos,Alojamiento entero,44.0,"L'Hospitalet de Llobregat, Catalunya, España",4.32,19.0,45.0,1.0,2.0,1.0,1.0,15:00,11:00,9.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
https://www.airbnb.es/rooms/13840632?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1813507475&search_mode=regular_search&check_in=2025-08-01&check_out=2025-08-06&source_impression_id=p3_1730967506_P3EBPGurgXzMQOJ2&previous_page_section_name=1000&federated_search_id=5aeb0963-18b0-475a-9d59-e8212716a9b6,2024-11-07 10:12:02,13840632,"Zona trankila a 20 min auobus y 10 min metro al centro. cada habitacion consta de 2 armario, escritorio y mesita de noche,cama doble, una nevera pequeña. wifi, cocina equipada y salón comedor comunitario.",Maribel,Habitación,32.0,"Barcelona, Cataluña, España",4.57,28.0,5.0,,1.0,,1.0,12:00,11:00,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
