urls,timestamp,record_id,titles,host_name,property_types,prices_per_night,location,ratings,num_reviews,cleaning_fee,baños,maximum_guests,dormitorios,camas,check_in_hour,check_out_hour,total_hours_checkin
https://www.airbnb.es/rooms/602199641013368552?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-11&check_out=2024-11-16&source_impression_id=p3_1730967429_P32YX1CFnC1j-9Rk&previous_page_section_name=1000&federated_search_id=c33fa1c9-c18d-41a9-a49c-2cfbeb4bb950,2024-11-07 10:12:02,602199641013368552,Relájate y desconecta en este alojamiento tranquilo y elegante.número de registrohutb-003631,Ramon,Alojamiento entero,195.0,,4.93,0.0,25.0,1.0,2.0,1.0,1.0,15:00,11:00,9.0
https://www.airbnb.es/rooms/1234633898550186236?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2022523716&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1730967429_P3Xi2a7nLZCDGkiM&previous_page_section_name=1000&federated_search_id=c33fa1c9-c18d-41a9-a49c-2cfbeb4bb950,2024-11-07 10:12:02,1234633898550186236,Este anfitrión tiene 21 evaluaciones de otros alojamientos. échales un vistazo,Leandro,Habitación,50.0,"Barcelona, Catalunya, España",0.0,0.0,0.0,,3.0,,1.0,12:00,10:00,12.0
https://www.airbnb.es/rooms/883218647054187660?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1906924210&search_mode=regular_search&check_in=2024-11-07&check_out=2024-11-12&source_impression_id=p3_1730967429_P3zl9FU0EV6rgjNF&previous_page_section_name=1000&federated_search_id=c33fa1c9-c18d-41a9-a49c-2cfbeb4bb950,2024-11-07 10:12:02,883218647054187660,"Habitación ideal para persona que venga a visitar barcelona y/o a trabajar. la habitación dispone de cama (90cm x 190cm) y almohada viscoélastica. en casa encontrarás tranquilidad, comodidad e intimidad para que te sientas como en tu propia casa.otros aspectos destacablestenemos un gato. 🐈 (no entra a las habitaciones)número de registrollb-000422",David,Habitación,35.0,"Viladecans, Catalunya, España",4.84,0.0,0.0,,1.0,,1.0,,10:00,
https://www.airbnb.es/rooms/800045?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-19&check_out=2024-11-24&source_impression_id=p3_1730967429_P329BKG4SIuKatk2&previous_page_section_name=1000&federated_search_id=c33fa1c9-c18d-41a9-a49c-2cfbeb4bb950,2024-11-07 10:12:02,800045,"Ubicado en el barrio de les corts, este bonito y asequible apartamento para 4 personas te hará sentir como en casa. todos los detalles y muebles de diseño cuidadosamente escogidos hacen de éste un espacio cómodo y agradable donde querrás quedarte.el espacioeste bonito apartamento tiene un énfasis en el diseño, lo primero que le llamará la atención al entrar al salón es el mural de la sagrada familia hecho por un reconocido artista local. es un espacio muy cómodo en el que se pueden alojar hasta 4 personas. la entrada lleva a un pasillo donde se encuentran 1 de las habitaciones individuales, 1 baño con plato de ducha y lavabo y la cocina totalmente equipada con lavadora, horno, nevera, microondas, cafetera nespresso y todos los platos y útiles de cocina. también dispone de plancha y mesa de planchar.al final del pasillo se encuentra el salón , perfectamente equipado con mobiliario de diseño, hay un cómodo sofá, tv hd, mesa central y mesa de comedor para 4 personas todo de cara a un balcón que da a la calle y que hace del apartamento un espacio acogedor y luminoso.hay 3 habitaciones:- 1 habitación exterior con balcón, cama de matrimonio y armario.- 1 habitación interior con ventana, cama individual y armario.- 1 habitación interior con ventana, cama individual.se trata de un apartamento amplio y luminoso, recientemente renovado y totalmente amueblado. perfecto para pequeños grupos, familias o ejecutivos.servicios y zonas comunestenga en cuenta que sólo hay aire acondicionado en el salón, el cuál refrigera bastante bien todo el apartamento. en las habitaciones hay ventiladores. muy importante: por favor, sea consciente de que se está hospedando en un edificio residencial. no hagan ruidos molestos ni pongan la música elevada después de las 22:00h. si usted no respeta esta norma, nos veremos forzados a cancelar su reserva.otros aspectos destacableses muy importante respetar el nivel de ruido (hablar alto, música alta) durante la estancia, especialmente por la noche después de las 22:00. las fiestas y reuniones están totalmente prohibidas. los vecinos podrían llamar a la policía si se perturba su descanso. en caso de incumplimiento grave de esta norma, nos reservamos el derecho de cancelar el contrato con efecto inmediato y sin devolución del importe de la estancia o de la fianza.*** impuesto turístico obligatorio no incluido en el precio (6,05€ x persona x noche) a pagar a la llegada (sólo se aplica para las 7 primeras noches y a los mayores de 16 años). *** tenga en cuenta que a partir del 1 de octubre dicha tasa subirá a 6,88€, debido al nuevo recargo aprobado por el ayuntamiento de barcelona. ***√ hay un depósito de seguridad de 200 € que se reembolsará dentro de los 7 días posteriores al check-out siempre que se han respetado las normas de la casa durante la estancia y si no hay daños en el apartamento y su mobiliario. ""*** los huéspedes deberán mostrar un documento de identidad válido al realizar el registro de entrada. ten en cuenta que todas las peticiones especiales están sujetas a disponibilidad y pueden comportar suplementos.****** las personas que se vayan a alojar recibirán un contrato de alquiler que deberán firmar a su llegada en el registro. ******las llegadas a partir de las 20:00 tienen un coste adicional de 30€ y a partir de las 00:00 un coste de 50€.***tenga en cuenta que sólo hay aire acondicionado en el salón. en las habitaciones hay ventiladores.número de registrohutb-006878",Elio / Wilken,Alojamiento entero,129.0,,4.52,64.0,60.0,1.0,4.0,3.0,3.0,15:00,11:00,9.0
https://www.airbnb.es/rooms/523868096193274992?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-20&check_out=2024-11-25&source_impression_id=p3_1730967429_P3KDnGUg14E7tINu&previous_page_section_name=1000&federated_search_id=c33fa1c9-c18d-41a9-a49c-2cfbeb4bb950,2024-11-07 10:12:02,523868096193274992,"Encantador loft de estilo industrial bohemio a 15 minutos a pie del camp nou. muy bien conectado con tres líneas de metro a 8 min. a pie. a 15 min. en metro de rambles/sagrada familia/diagonal/gracia/aeroport.cama matrimonial, sofá cocina totalmente equipada. baño completo.gran terraza soleada en la cubierta del edificio donde podrá relajarse y tomar el sol, con zona chill out y solarium. ropa de cama incl. tasa turística no incluida. llegada autónoma. barrio con restaurantes, cafeterías, ... te encantará!!!el espacioapartament amb molta llum d' una habitació estil loft a la primera planta de finca tranquil.la. parets de totxo vistes i decoració estil industrial boho. 1 habitació amb llit de matrimoni amb matalàs premium supercòmode. bany bufó amb dutxa amb mampara.menjador amb cuina totalment equipada. sofá i taula alta amb cadires on menjar i treballar. sortida a balcó a l 'aire lliure on prendre l'aire o observar com passa la vida del carrer. smart tv. aire acondicionat amb bomba de calor. calefacció. wifi d'alta velocitat gratuït. tasa turística no inclosa!accés totalment autònom amb pany electrònic que et permetrà accedir a l'apartament a qualsevol hora.servicios y zonas comunesgran terrassa assolejada a la coberta del edifici on relaxar-se i prendre el sol, amb zona chill out i solarium.zona de bugaderia amb lavadora i secadora d'ús gratuït.otros aspectos destacablesno hacer ruido después de las 22h / don't make noise after 22h taxesp - la tasa turística tiene un coste de 1€/persona/noche a partir de los 16 añoseng - tourist tax cost 1€/person/night from 16 years oldfre- la taxe de sejour est de 1€/persone/nuit a partir de 16 ansnúmero de registroatb000268",Laura,Alojamiento entero,105.0,"L'Hospitalet de Llobregat, Catalunya, España",4.83,191.0,39.0,1.0,2.0,1.0,1.0,15:00,11:00,9.0
https://www.airbnb.es/rooms/1262879539176773564?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2008055454&search_mode=regular_search&check_in=2024-11-26&check_out=2024-12-01&source_impression_id=p3_1730967429_P3TFr0vxV8swLyEu&previous_page_section_name=1000&federated_search_id=c33fa1c9-c18d-41a9-a49c-2cfbeb4bb950,2024-11-07 10:12:02,1262879539176773564,"Centro de barcelona cerca de la plaza de la universitat, pequeña habitación privada 1 persona en piso compartido. cerca de: plaza cataluya, eixample, rambla de cataluña, edificio gaudí y paseig de gracie, tiendas, restaurantes y centro de la ciudad attrations, todos los transportes públicos. hay: toallas de uso gratuito, ropa de cama y conexión wifi gratuita. compartir áreas comunes; , baño, cocina(está totalmente equipada pero no hay mesa para comer en los espacios comunes)el espaciocentro de barcelona en eixample, pequeña habitación privada para 1 persona, en piso compartido. la habitación tiene una muy pequeña ventana interna para ventilación. hay: toallas de uso gratuito, ropa de cama y conexión wifi gratuita. compartir áreas comunes; , baño, cocina(está totalmente equipada pero no hay mesa para comer en los espacios comunes)otros aspectos destacablesllegada entre las 15:00 y las 20 horasno se permite el check-in después de la 1:00 a. m. --20 eurs fee extra fee for late check-in after 20hrs.la salida se realizará antes de las 11:00 a. m. salida después de la hora establecida sin permiso/sin aurthorized... recargo de 30 € por cada hora después de las 11:00 horas. -- necesitamos ver el nombre y el número de identificación o pasaporte de la persona que realiza el check-in. - por motivos de seguridad, no se admiten niños menores de 18 años, toda esta información está en el anuncio de airbnb. -- para la limpieza, el saneamiento, la higina y los gustos personales: sin aceite para cocinar, sin sal, sin pimienta(no proporciono estos artículos)-- los huéspedes no registrados deben ser aprobados previamente...30 días con cargo extra por cada huésped -- esperamos que nos ayudes a limpiar lo que ensucies. esto incluye limpiar y guardar los platos y utensilios de cocina. tarifa de 60 euros con cargo adicional diario por cualquier mascota acompañante en el apartamento. -todos los daños a la propiedad deben ser reportados a nosotros... --nos se cobrarán 20 € por las sábanas o toallas manchadas. las toallas son para uso solo dentro del apartamento. -- recoger lo que ensucies en zonas comunes es importante.--quieto tiempo después de las 11pm o 23:00h, (sin música ni ruidos fuertes)...haciendo fiestas durante este tiempo...la reserva será cancelarla y hay que salir de la habitación o apartamento sin ningún reembolso.--en caso de perder las llaves ... tienes que pagar 120 € - no se pueden utilizar drogas ni alcohol dentro de las habitaciones ni del apartamento. - no se permite fumar dentro de la habitación o apartamento (debes pagar 500 €.. limpieza especial)--el apartamento y las habitaciones están en buen estado...(luces, todos los muebles, electrodomésticos, cerraduras y llaves de las puertas) y cumplen con todos los requisitos de orden y limpieza para una convivencia detallada en los anuncios y especificaciones de la normativa de airbnb. --para garantizar la plena seguridad de las pertenencias de nuestros huéspedes, nos gusta mantener las puertas del apartamento cerradas como medida de precaución. siendo barcelona una de las zonas más seguras de españa, queremos asegurarnos de que la estancia de cada huésped esté libre de problemas, y esto es solo una cosa pequeña y sencilla que podemos hacer para garantizarlo. confirmando la reserva aceptas todas las reglas de la casa (incumplir las reglas, la reserva se cancelará y tienes que salir de la habitación o apartamento sin ningún reembolso)......graciasnúmero de registrohutb-223658",Emmnuel Dario,Habitación,42.0,"Barcelona, Catalunya, España",0.0,2.0,0.0,,1.0,,1.0,15:00,11:00,9.0
https://www.airbnb.es/rooms/1139574906561021902?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1888855227&search_mode=regular_search&check_in=2024-11-07&check_out=2024-11-12&source_impression_id=p3_1730967429_P3BIW81aLGYPg74i&previous_page_section_name=1000&federated_search_id=c33fa1c9-c18d-41a9-a49c-2cfbeb4bb950,2024-11-07 10:12:02,1139574906561021902,Este anfitrión tiene 16 evaluaciones de otros alojamientos. échales un vistazo,Jean,Habitación,45.0,"Barcelona, Catalunya, España",0.0,0.0,30.0,,1.0,,1.0,10:00,10:00,14.0
https://www.airbnb.es/rooms/30254261?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-25&check_out=2024-11-30&source_impression_id=p3_1730967429_P31dplyDpMLMcs_y&previous_page_section_name=1000&federated_search_id=c33fa1c9-c18d-41a9-a49c-2cfbeb4bb950,2024-11-07 10:12:02,30254261,"Loft acogedor,de 18 metros ubicado a 3 minutos de la estación metro collblanc, tambien a 5 minutos del emblemático estadio futbol club barcelona (camp nou) desde el europuerto pueden venir en metro y quedarse en la estación metro collblanc, para vicitar la sagrada familia a 12 minutos , al centro de barcelona a 10 minutos, a la estación de trenes sans estación a 5 minutos.el espacioloft muy acogedor, de 18 metros cuenta con los servicos basicos una cama matrimonial,un baño-ducha privado, wifi-tv una pequeña nevera,un microondas,cubiertos, toallas limpias gel de ducha,champu.cuenta con una alarma de seguridad (no cuenta con una cocina ya que no se puede cocinar en el lugar ).servicios y zonas comunesse puede utilizar todo el lotf enterootros aspectos destacablesmantener la tranquilidad y respeto hacia los vecinosnúmero de registroexempt",Brick Fortunato,Alojamiento entero,60.0,,4.57,331.0,25.0,1.0,2.0,1.0,1.0,13:00,12:00,11.0
https://www.airbnb.es/rooms/14764055?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730967429_P3z28ohlvtxNp-6O&previous_page_section_name=1000&federated_search_id=c33fa1c9-c18d-41a9-a49c-2cfbeb4bb950,2024-11-07 10:12:02,14764055,"En mi apartamento de tres habitaciones dobles te sentirás como en casa solo entrar por la puerta. recientemente renovado con mucho gusto, el apartamento tiene 3 habitaciones, dos de ellas con cama doble y una con cómodas literas de ikea, ideal para los más pequeños, pero también cómodas para adultos (2m)el apartamento está situado en hospitalet, a dos minutos andando del metro y a tan solo 25 min del centro en metro o 10 en taxi, en un barrio muy tranquilo y muy bien comunicado.te encantará!el espacioel apartamento tiene un amplio salon comedor con una cocina abierta, nueva y completamente equipada con lo necesario para cocinar en casa si es que te apetece. dispone de una mesa que se abre con capacidad de sobras para 6 personas. hay 3 habitaciones, dos de ellas con cama doble y una con literas. todas con ventana exterior. hay dos balcones con sol durante todo el día.el lavabo ha sido renovado también conservando algunos detalles originales como el lavamanos que le dan un toque vintage.ten en cuenta que el piso es un tercero y no hay ascensor. no es un problema porque las escaleras son muy cómodas de subir pero tenlo en cuenta si es que piensas venir con equipaje pesado.tanto el barrio como el edificio es muy tranquilo así que eso mismo pedimos a nuestros huéspedes. por favor nada de música alta después de las 20.00.servicios y zonas comunesel apartamento está a tu disposición en su totalidad. tenéis wifi de alta velocidad y televisor.en la cocina disponéis de todos los elementos necesarios para cocinar así como una tostadora, una tetera eléctrica y una pequeña batidora por si os apetece comenzar el día con un saludable smoothie de frutas.otros aspectos destacablesrecuerda que la hora de salida es las 11. pero si os interesa salir antes no es ningún problema y si os interesa salir más tarde, siempre que sea posible por la llegada de los siguientes huéspedes, tampoco.la hora de llegada al apartamento es entre las 15:00 y las 20:00. por favor, si vas a llegar a otra hora, dínoslo y intentaremos hacer lo posible para recibirte cuando te vaya mejor. ten en cuenta que hay un pago de 20 euros por check in después de las 20:00. si la llegada es después de medianoche (00:00) ese pago es de 30 euros. el pago es metálico y es para la persona que os esperará en el apartamento para daros las llaves y explicaros cómo funciona todo.número de registrohutb-015793",Al And Milla,Alojamiento entero,63.0,,4.62,298.0,70.0,1.0,6.0,3.0,4.0,17:00,11:00,7.0
https://www.airbnb.es/rooms/42371898?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730967429_P3tbKsbF-jSHxADu&previous_page_section_name=1000&federated_search_id=c33fa1c9-c18d-41a9-a49c-2cfbeb4bb950,2024-11-07 10:12:02,42371898,"Apartamento boutique de 52m2 con capacidad máxima para 4 personas. está compuesto de 2 dormitorios, uno con cama de matrimonio y otro con 2 camas individuales. dispone de 1 baño junto los dormitorios. además dispone de un amplio salón con mucha luz natural, cocina equipada, tv plasma, caja fuerte y conexión wifi gratuita. apartamento libre de humo.el espaciodisfrute de una cena romántica en nuestro restaurante italiano. isabella’s restaurante: amor por la cocina italiana. en isabella’s cogemos lo mejor de italia y del mediterráneo: su carácter, su hospitalidad, su forma tan positiva de ver la vida y su increíble gastronomía, para ofrecer un pequeño rincón en barcelona que capture la esencia de ese maravilloso país. un lugar con encanto, familiar y cercano, en el que todos los detalles de decoración se cuidan para crear un ambiente distinguido donde nuestros clientes puedan disfrutar de una experiencia gastronómica como si estuvieran en casa.servicios y zonas comuneshorario de 8:00h hasta las 10:30h por 13,50€ para los adultos y 10€ para los más pequeños.otros aspectos destacablesse pedirá un depósito de 200€ por reserva como fianza en el check-in.tasa turística de 6,88€ por persona por noche no incluida en el total de la reserva. deberá ser abonada directamente en el hotel. por la alta ocupación y la disponibilidad no se garantizan el color de apartamento, indíquenos su preferencia pero no se garantiza el color.número de registrohb-000269",Isabellas House,Alojamiento entero,151.0,,4.66,119.0,0.0,1.0,4.0,2.0,3.0,15:00,12:00,9.0
https://www.airbnb.es/rooms/1268657459243021614?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-14&check_out=2024-11-19&source_impression_id=p3_1730967434_P3fy5leydlwt-yMI&previous_page_section_name=1000&federated_search_id=d350dccd-8e10-447a-8f69-f60d2bd55096,2024-11-07 10:12:02,1268657459243021614,"No se permiten fiestas!!!disfruta de lo mejor de barcelona en este apartamento justo en el punto central de la ciudad!!! cerca del emblemático arco del triunfo, parque de la ciutadella, la rambla, plaza catalunya y passeig de gracia. justo delante de los lugares de interés más famosos, tiendas y restaurantes. pasa unas vacaciones fructíferas en barcelona eligiendo el centro de la ciudad como punto de partida! el apartamento es ideal para parejas o familias, viajeros individuales o grupos de amigos sin planes de fiesta.el espacioel apartamento incluye un dormitorio doble y un dormitorio con 2 camas individuales. 2 baños. además, encontrarás una sala con tv y aire acondicionado, comedor y cocina totalmente equipada. los huéspedes tendrán acceso a todo el apartamento y sus comodidades. son libres de usar todas las partes del apartamento. el piso tiene todo lo que uno necesita para una estancia más larga, incluyendo lavadora, todos los utensilios necesarios en la cocina. se proporciona toda la ropa de cama y toallas. también se proporcionan secador de pelo, hervidor de agua y plancha.número de registrohutb-144145",Viki,Alojamiento entero,114.0,,0.0,0.0,50.0,2.0,3.0,2.0,3.0,15:00,11:00,9.0
https://www.airbnb.es/rooms/750405120303231278?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-07&check_out=2024-11-12&source_impression_id=p3_1730967434_P3p6u7GAgphWMoYG&previous_page_section_name=1000&federated_search_id=d350dccd-8e10-447a-8f69-f60d2bd55096,2024-11-07 10:12:02,750405120303231278,La valoración media aparecerá después de 3 evaluaciones,Carla,Habitación,49.0,,0.0,0.0,15.0,1.0,1.0,1.0,1.0,14:00,10:00,10.0
https://www.airbnb.es/rooms/52165695?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730967434_P3bQQlagYL-44n6P&previous_page_section_name=1000&federated_search_id=d350dccd-8e10-447a-8f69-f60d2bd55096,2024-11-07 10:12:02,52165695,"Este alojamiento único tiene personalidad propia. ideal para tener una estancia inmejorable en barcelona, cama doble, aire acondicionado, calefacción, cocina equipada, baño completo, smart tv, terraza exclusiva para ti. conexión directa desde el aeropuerto l9 a tan solo 15 minutos del centro en metro y a 20 minutos de la playa, a 5 minutos caminando del camp nou. en nuestros apartamentos tenemos la máxima seguridad e higiene.el espacioes un edificio que se compone de 5 apartamentos turísticos, muy cerca del camp nou y del metro. en el edificio hay una zona común con sofás, donde puedes disfrutar de un té o de una relajada charla con los otros huéspedes, una magnifica terraza con zona chill out.servicios y zonas comuneshay conexión directa desde el aeropuerto metro l9, parada de metro l5 a 15 minutos del centro y a 20 minutos de la playa. parada de autobuses lh2,m12,n2 con conexión a la avd. diagonal, si vienes con coche hay un parquin publico abierto 24 horas a tan solo 200 metros.otros aspectos destacablesen el momento de la llegada el propio huésped debe de facilitar la hora de llegada para poder estar y hacer entrega de las llaves del alojamiento. el horario maximo para hacer el check in es a las 21:00.en caso de querer entrar despues de las 21h y siempre según disponibilidad hay un coste extra que tendrá que asumir el huésped.número de registrohutb-017101",Shimon,Alojamiento entero,115.0,,4.42,105.0,0.0,1.0,2.0,1.0,1.0,14:00,11:00,10.0
https://www.airbnb.es/rooms/1125225051629566511?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1873544940&search_mode=regular_search&check_in=2024-12-07&check_out=2024-12-12&source_impression_id=p3_1730967434_P3nj0IZONHmd4Jha&previous_page_section_name=1000&federated_search_id=d350dccd-8e10-447a-8f69-f60d2bd55096,2024-11-07 10:12:02,1125225051629566511,Relájate y disfruta de tu viaje a barcelona.número de registroexempt,Muhammad Mudsssar,Habitación,30.0,"L'Hospitalet de Llobregat, Catalunya, España",4.92,0.0,0.0,,1.0,,1.0,14:00,12:00,10.0
https://www.airbnb.es/rooms/1283339364991164933?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1730967434_P3cNNTLGd-Rh4cTy&previous_page_section_name=1000&federated_search_id=d350dccd-8e10-447a-8f69-f60d2bd55096,2024-11-07 10:12:02,1283339364991164933,Este anfitrión tiene 15.822 evaluaciones de otros alojamientos. échales un vistazo,Sh Barcelona Team,Alojamiento entero,108.0,,0.0,0.0,182.0,1.0,5.0,3.0,4.0,15:00,11:00,9.0
https://www.airbnb.es/rooms/1245095595854655431?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1998019114&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730967434_P3jTLl9R_suglavj&previous_page_section_name=1000&federated_search_id=d350dccd-8e10-447a-8f69-f60d2bd55096,2024-11-07 10:12:02,1245095595854655431,Disfruta de la sencillez de este alojamiento tranquilo y céntrico.número de registroexempt,Ariana,Habitación,60.0,"Barcelona, Catalunya, España",4.83,6.0,0.0,,2.0,,1.0,15:00,10:00,9.0
https://www.airbnb.es/rooms/1282638661444115774?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2023786595&search_mode=regular_search&check_in=2024-11-09&check_out=2024-11-14&source_impression_id=p3_1730967434_P3V4wk0TKH-79o-B&previous_page_section_name=1000&federated_search_id=d350dccd-8e10-447a-8f69-f60d2bd55096,2024-11-07 10:12:02,1282638661444115774,Este anfitrión tiene 646 evaluaciones de otros alojamientos. échales un vistazo,F,Habitación,50.0,"Barcelona, Catalunya, España",0.0,0.0,0.0,,2.0,,1.0,14:00,10:00,10.0
https://www.airbnb.es/rooms/1176760469418257042?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-11&check_out=2024-11-16&source_impression_id=p3_1730967434_P3f_RhcEUHW9cDhg&previous_page_section_name=1000&federated_search_id=d350dccd-8e10-447a-8f69-f60d2bd55096,2024-11-07 10:12:02,1176760469418257042,Disfruta de la sencillez de este alojamiento tranquilo y céntrico.número de registroexempt,Cristian,Habitación,41.0,"L'Hospitalet de Llobregat, Catalunya, España",4.75,20.0,0.0,,2.0,1.0,1.0,16:00,13:00,8.0
https://www.airbnb.es/rooms/1178881760211641182?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1930327615&search_mode=regular_search&check_in=2024-11-09&check_out=2024-11-14&source_impression_id=p3_1730967434_P3zxtMwhg9R_yND6&previous_page_section_name=1000&federated_search_id=d350dccd-8e10-447a-8f69-f60d2bd55096,2024-11-07 10:12:02,1178881760211641182,"Este alojamiento con estilo es perfecto para una estancia en pareja. cuenta con todas las comodidades como aire acondicionado, nevera, microondas y smart tv dentro de tu habitación. se encuentra en un punto estratégico de la ciudad de barcelona, a tan solo 1 minuto caminando del metro l5 (línea azul) que conecta con el aeropuerto, y a otro minuto caminando del tranvía. esta king room es ideal para visitar barcelona en un ambiente tranquilo.número de registroexempt",Ignacio,Habitación,50.0,"L'Hospitalet de Llobregat, Catalunya, España",4.72,25.0,20.0,,2.0,,1.0,15:00,11:00,9.0
https://www.airbnb.es/rooms/1269383741709289176?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2013369272&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730967434_P3FBgE40dg4HhIOm&previous_page_section_name=1000&federated_search_id=d350dccd-8e10-447a-8f69-f60d2bd55096,2024-11-07 10:12:02,1269383741709289176,"Pequeña habitación interior para descansar, cuenta con una cama doble para 2 personas, y una pequeña ventana que va al lavadero. es ideal solo para descansar y explorar la ciudad.el baño y la cocina son compartidosel espacioapartamento compartido totalmente remodelado situado en el corazón de barcelona, a 900 metros de la famosa sagrada familia y a solo 2,9 km de la playa barceloneta. estación de metro verdaguer situada a tan solo 200 metros del edificio. el apartamento es compartido, cocina totalmente equipada, con cocina, todo lo que necesitas, para tu estancia. ofrecemos sabanas, toallas, wifi.número de registroexempt",Diego,Habitación,36.0,"Barcelona, Catalunya, España",0.0,0.0,35.0,,2.0,,1.0,15:00,11:00,9.0
https://www.airbnb.es/rooms/21722053?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730967434_P3zVz4daro9NWHI3&previous_page_section_name=1000&federated_search_id=d350dccd-8e10-447a-8f69-f60d2bd55096,2024-11-07 10:12:02,21722053,"Blanca 4 es un lugar ideal para pasar unas vacaciones lejos del ruido del centro de la ciudad. fácil acceso al transporte público. el color en blanco predominante en todo el lugar, pequeños detalles en su decoración y todas las comodidades incluidas le darán la bienvenida a una estancia inolvidable. sus preciosos balcones se convertirán en el lugar ideal para pasar la tarde y relajarse después de un día de turismo.el espaciocuenta con dos habitaciones dobles, cada una de ellas con cama doble y un amplio armario. la primera habitación con balcón con vista a la calle riera blanca. un baño completo con ducha y bañera. amplia salón con sofá cama doble, comedor para 6 personas y cocina abierta totalmente equipada. balcón con mesa y sillas y un pequeño balcón cerca de la cocina. características y servicios incluidos: -smart tv -balcones con mesa y sillas. -red wi-fi de alta velocidad nota: encontrará un parking a tan solo 100 metros del apartamento wifi 109mbps prevención covid-19: habitat apartments complies with the cleaning and security protocols contained in the order of the ministry of health snd/399/020, of may 9 regarding covid-19. these protocols regulate: 1) la limpieza a realizar en los apartamentos con productos adecuados, sustitución y limpieza de textiles. 2) las medidas de seguridad y prevención del personal de habitat apartments y de nuestros clientes. 3) la información necesaria a nuestros clientes sobre las normas competentes a cumplir. tasa turística: se añadirán al precio final 6,88 € por persona y noche en concepto de tasa turística. - la tasa turística se aplica por un máximo de 7 noches. - la tasa turística no se aplica a las personas menores de 17 años. - la tasa turística no se aplica a las estancias superiores a 31 noches.número de registrohutb-005977",Habitat Apartments,Alojamiento entero,112.0,,4.2,81.0,0.0,1.0,5.0,2.0,3.0,15:00,11:00,9.0
https://www.airbnb.es/rooms/1188964443225198128?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1940767936&search_mode=regular_search&check_in=2024-11-12&check_out=2024-11-17&source_impression_id=p3_1730967434_P3ab4VatG3NC8MXd&previous_page_section_name=1000&federated_search_id=d350dccd-8e10-447a-8f69-f60d2bd55096,2024-11-07 10:12:02,1188964443225198128,Este anfitrión tiene 113 evaluaciones de otros alojamientos. échales un vistazo,Kristina,Habitación,48.0,"Barcelona, Catalunya, España",0.0,0.0,,,2.0,,2.0,16:00,11:00,8.0
