urls,timestamp,record_id,Titles,Host_name,Property_types,Prices_per_night,Check_ins,Check_outs,Cleaning_fees,Location,Ratings,Num_reviews,Viajeros,Dormitorios,Camas,Baños,Maximum_guests,Otros
https://www.airbnb.es/rooms/2373057?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1730223969_P3Yp3EMQzShpVKtk&previous_page_section_name=1000&federated_search_id=fd8ae661-63da-416e-92bf-d6a2ad4170c6,2024-10-29 21:15:36,2373057,"HUTB008763 -Acogedor apartamento en pleno centro de Barcelona, comodísimo. Con pistas de tenis y baloncesto. Dispone de cama doble 1.60x2.00 y sofa cama 1.40x2.00. Tranquilo, sin ruidos y en zona muy centrica y segura. Finca señorial con amplio ascensor.El espacioAcogedor apartamento en pleno centro de Barcelona, comodísimo. Dispone de cama doble 1.60 y sofá cama 1.40. La cocina esta totalmente equipada con frigorífico, placa de inducción, microondas, cafetera, tostador de pan, etc. Cuarto de baño con bañera. Tranquilo, sin ruidos y en zona muy céntrica y segura. Finca señorial con amplio ascensor. Esta ubicado junto a Calle Urgell y Avda. Roma, muy cerca de Estación de Sants, y Gran Vía y perfectamente comunicado por transporte público para visitar cualquier punto de Barcelona, tanto en Autobus como Metro lineas 1 y 5. Relajate paseando por el Eixample, te sorprenderán a cada paso las edificaciones modernistas que tanto identifican a nuestra ciudad, y podrás mezclarte en la vida diaria de Barcelona, convirtiendo tu estancia en una agradable experiencia.Al lado del apartamento tienes todo tipo de comercio, bares, restaurantes, supermercado, alquiler de bicis, alquiler de motos, una excelente tienda de platos precocinados o el Mercado del Ninot donde  encontraras todo tipo de productos frescos.Desde el Aeropuerto, la conexión es perfecta. Puedes venir en tren hasta Estacion de Sants, o en Aerobús que te deja en Gran Via -Urgell, a 4 calles caminando hasta el apartamento.Mi objetivo es que te sientas a gusto en Barcelona, y sobre todo que el apartamento sea para tí un relajante refugio.Otros aspectos destacablesTasa turística de Barcelona no incluida en el precio. Se cobrará en el momento de hacer el check-in en el apartamento  5€ por persona y noche (máximo 7 noches, menores de 17 años exentos de pago)Número de registroHUTB-008763",Anfitrión: Angeles,"Alojamiento entero: apartamento en Barcelona, España",100 €,Llegada a partir de las 16:00,Salida antes de las 11:00,60 €,,"4,91",,3 viajeros,1 dormitorio,2 camas,1 baño,3,
https://www.airbnb.es/rooms/1162260256190344733?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-10&check_out=2024-12-15&source_impression_id=p3_1730223969_P3ty87NSZ8eNSk6-&previous_page_section_name=1000&federated_search_id=fd8ae661-63da-416e-92bf-d6a2ad4170c6,2024-10-29 21:15:36,1162260256190344733,Apartamento acogedor recién reformadoNúmero de registroExempt,Anfitrión: Lorenzo And  Cristina,"Alojamiento entero: apartamento en Barcelona, España",99 €,Horario de llegada: de 15:00 a 1:00,Salida antes de las 11:00,35 €,,Nuevo,,2 viajeros,1 dormitorio,1 cama,1 baño,2,
https://www.airbnb.es/rooms/1258528215038263464?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2004515009&search_mode=regular_search&check_in=2024-11-05&check_out=2024-11-10&source_impression_id=p3_1730223969_P3VnB-uXGyQ3PSxp&previous_page_section_name=1000&federated_search_id=fd8ae661-63da-416e-92bf-d6a2ad4170c6,2024-10-29 21:15:36,1258528215038263464,Este anfitrión tiene 93 evaluaciones de otros alojamientos. Échales un vistazo,Quédate con Kristina,"Habitación en Barcelona, España",42 €,Horario de llegada: de 16:00 a 20:00,Salida antes de las 11:00,20 €,"Barcelona, Catalunya, España",Nuevo,,,,1 cama,Baño compartido,1,
https://www.airbnb.es/rooms/53056356?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-08&check_out=2024-12-13&source_impression_id=p3_1730223969_P3B8wEuEhk79bDRO&previous_page_section_name=1000&federated_search_id=fd8ae661-63da-416e-92bf-d6a2ad4170c6,2024-10-29 21:15:36,53056356,"Habitación doble perfecta, situada en el centro de Barcelona. La habitación tiene baño privado y balcón con vistas al jardín interior.El espacioLos huéspedes cuentan con 2 camas individuales. La habitación tiene baño privado, se proporcionan toallas y artículos de aseo. El balcón tiene vistas al patio interior. La habitación cuenta con Smart TV, nevera pequeña y caja de seguridad.Otros aspectos destacablesLos huéspedes están obligados a pagar el impuesto municipal de 5,50 euros por persona y noches a su llegada.La tarifa de limpieza está incluida en el precio y se realiza cada 2 días.Número de registroHT-010075",Anfitrión: Fontanella,"Habitación en hotel en Barcelona, España",82 €,Llegada flexible,Salida antes de las 11:00,,,"4,69",160,2 viajeros,1 dormitorio,2 camas,1 baño privado,2,
https://www.airbnb.es/rooms/961287943216806993?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-08&check_out=2024-12-13&source_impression_id=p3_1730223969_P36TDShZN7KHtASI&previous_page_section_name=1000&federated_search_id=fd8ae661-63da-416e-92bf-d6a2ad4170c6,2024-10-29 21:15:36,961287943216806993,"Descubre nuestra habitación doble en el corazón del emblemático barrio del Eixample de Barcelona. Diseñada para mayor comodidad y conveniencia, esta espaciosa habitación cuenta con dos camas separadas, lo que garantiza la privacidad de cada huésped. Los servicios modernos incluyen TV inteligente, mininevera y caja fuerte para proteger tus objetos de valor. Deléitate con el lujo de un baño privado equipado con accesorios de primera calidad. Nuestra ubicación privilegiada está a solo 15 minutos a pie de la majestuosa Sagrada Familia y a solo 5 minutos a pie de la Estación del Norte.El espacioLa habitación tiene 3 camas individuales, baño privado, TV inteligente, mininevera y una caja fuerte. Se proporcionan las toallas y los aseos, así como las sábanas. La habitación tiene una ventana interior, que no se puede abrir.Servicios y zonas comunesLa recepción del hotel está abierta de 07:00 a 23:00. Los huéspedes podrán disfrutar en nuestro vestíbulo. Para acceder a la segunda planta del hotel contamos con ascensor instalado.Otros aspectos destacablesTodos los huéspedes están obligados a pagar el impuesto municipal de Barcelona, también conocido como el impuesto turístico de 5,50 euros por persona y noche. Esto no está incluido en el precio del hotel y se cobrará por separado a la llegada.Número de registroHB-000087",Anfitrión: Green House,"Habitación en hotel en Barcelona, España",74 €,Llegada a partir de las 15:00,Salida antes de las 11:00,,,"4,48",201,2 viajeros,1 dormitorio,2 camas,"1,5 baños",2,
https://www.airbnb.es/rooms/45558244?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-15&check_out=2024-11-20&source_impression_id=p3_1730223969_P3Z0PaMiaGPEGVM_&previous_page_section_name=1000&federated_search_id=fd8ae661-63da-416e-92bf-d6a2ad4170c6,2024-10-29 21:15:36,45558244,"El espacio cuenta con dos dormitorios dobles, salón-comedor, cocina totalmente equipada, baño y acceso a la terraza compartida en la azotea.Número de registroHUTB-001305",Anfitrión: Fernando,"Alojamiento entero: apartamento en Barcelona, España",97 €,Llegada a partir de las 15:00,Salida antes de las 11:00,125 €,"Barcelona, Catalunya, España","4,66",146,4 viajeros,2 dormitorios,3 camas,1 baño,4,
https://www.airbnb.es/rooms/41822352?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1877977358&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1730223969_P33NPVe8nDGn5xse&previous_page_section_name=1000&federated_search_id=fd8ae661-63da-416e-92bf-d6a2ad4170c6,2024-10-29 21:15:36,41822352,Habitación luminosa con cama matrimonial en una zona muy céntrica de Barcelona. Cerca de Dowtown y del templo de la Sagrada Familia.Acceso a una cocina completa.Baño compartido.Número de registroExempt,Quédate con Jose David,"Habitación en Barcelona, España",38 €,Horario de llegada: de 15:00 a 22:00,Salida antes de las 10:00,15 €,"Barcelona, Catalunya, España","4,91",23,,,1 cama de matrimonio,Baño compartido,2,
https://www.airbnb.es/rooms/1121943650344876902?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1730223969_P39Wgmjyrh-H0pfw&previous_page_section_name=1000&federated_search_id=fd8ae661-63da-416e-92bf-d6a2ad4170c6,2024-10-29 21:15:36,1121943650344876902,"Descubre este encantador ático de madera, un oasis de tranquilidad en el centro de Barcelona, ideal para parejas que buscan una experiencia única y romántica.Por favor Les Ruego que entiendan y lean detenidamente el anuncio, es una humilde casita de madera para vivir una experiencia diferente sin grandes lujos, además es un 5 piso sin ascensor solo para los mas deportistas.El espacioLo que te encantará de este espacio:Relájate en tu jacuzzi privado tras un día explorando la ciudad.Disfruta de cenas al aire libre con tu barbacoa exclusiva en la terraza.Vistas impresionantes y luz natural que inundan el espacio, creando un ambiente acogedor.Ubicado en un ático con total privacidad, perfecto para desconectar y disfrutar de momentos íntimos.Un diseño original y cálido con acabados en madera, brindando un toque único y acogedor.Nota: Aunque el edificio no cuenta con ascensor, la subida te recompensa con la serenidad y las vistas de este espacio excepcional.Detalles adicionales:Ideal para escapadas románticas.A poca distancia de los principales puntos turísticos y culturales de Barcelona.Un refugio de paz en el corazón de la ciudad, ideal para quienes buscan un equilibrio entre comodidad y privacidad.Servicios y zonas comunesTodos los espacios, incluyendo el jacuzzi y la barbacoa, son de uso completamente privado, asegurando total tranquilidad.Otros aspectos destacablesNo olvides que esta es una casa de madera con todo su encanto y romanticismo... ¡pero también con algunas peculiaridades! No te preocupes, no entra agua por el techo cuando llueve, no es ese tipo de casa de madera. Sin embargo, no deja de ser una casita de madera, con sus encantos.Número de registroHUTB-289019",Anfitrión: David Nicolas,"Minicasa en Barcelona, España",110 €,Llegada a partir de las 16:00,Salida antes de las 11:00,75 €,"Barcelona, Catalunya, España","5,0",3,2 viajeros,1 dormitorio,1 cama,1 baño,2,
https://www.airbnb.es/rooms/1204516840130355594?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1956822303&search_mode=regular_search&check_in=2024-11-08&check_out=2024-11-13&source_impression_id=p3_1730223969_P3Ai__GK-_k1xnwJ&previous_page_section_name=1000&federated_search_id=fd8ae661-63da-416e-92bf-d6a2ad4170c6,2024-10-29 21:15:36,1204516840130355594,"Disfruta de la sencillez de este alojamiento tranquilo y céntrico.estamos ubicados en el corazon de barcelona ,cerca de la sagrada familia ,cerca del metro y mucho comercio ,ven y disfruta de tus vacaciones con nosotros ,nuestras habitaciones son limpias espaciosas y unicas para disfrutar de tu estadia en la hermosa barcelona ,te esperamos ,vas a querer repetir, cerca del metro y parada de autobúsNúmero de registroExempt",Anfitrión: Vivi,"Habitación en Barcelona, España",62 €,Llegada a partir de las 15:00,Salida antes de las 11:00,53 €,"Barcelona, Catalunya, España","4,54",24,,,1 cama,Baño compartido,1,
https://www.airbnb.es/rooms/2669219?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-03&check_out=2024-11-08&source_impression_id=p3_1730223969_P3r1WCCb5g0VwB7s&previous_page_section_name=1000&federated_search_id=fd8ae661-63da-416e-92bf-d6a2ad4170c6,2024-10-29 21:15:36,2669219,"L. HUTB008464. APARTAMENTO “EVANGELINA”Tiene un cómodo apartamento situado en el centro de Barcelona, en L'Eixample. Situado a 5 minutos de la estación de metro Hospital Clinic. Frente a la entrada hay una parada de autobús.  Al centro se puede tomar el metro o el autobús en 15-20 minutos o caminar en 30 minutos. Hay parking en el mismo edificio, solo tienes que bajar el ascensor. MERCADONA está en construcción. Hay un parque infantil en el patio para niños.El espacioEl apartamento está diseñado para 4 adultos!!!El centro de la ciudad siempre es conveniente. La ubicación de todos los principales atractivos de la ciudad y muchos cafés donde puedes comer deliciosas comidas. A 15 minutos del apartamento, dos paradas de metro, se encuentra la estación de tren de Sants Estacio. Se puede llegar a la playa en metro en 20 minutos. La casa donde se encuentran los apartamentos tiene un gran supermercado. Enfrente está el edificio de la piscina de Sant Jordi, donde podrás nadar y hacer ejercicio. Cerca hay una estación de metro y una parada de autobús. Aparcamiento privado  gratuito, solo hay que bajar en ascensor. Balcón con vista al patio. Hay una mesa con sillas para comer en el balcón. Hay un parque infantil en el patio. La cocina está equipada con todo lo necesario: comedor, frigorífico, frigorífico, microondas, microondas, horno, estufa, estufa, lavaplatos, hervidor eléctrico, tostadora, cafetera, utensilios de cocina. En el momento de la llegada, ofrecemos cápsulas de café (KRUPS) y agua. Baño: bidé, secador de pelo, toallas y ropa de cama incluida, plancha, tabla de planchar, lavadora, tabla de secar, tabla de secar, tabla de secar, tv pantalla plana, tv pantalla plana, aire acondicionado, calefacción. Proporcionamos papel higiénico, pastillas para la lavadora y lavavajillas. Proporcionamos Internet de alta velocidad. El servicio de limpieza está disponible bajo petición  por un suplemento.Servicios y zonas comunesL. HUTB008464 Balcón con vista al patio. Hay una mesa con sillas para comer en el balcón. Si vienes con niños, puedes bajar al parque infantil. Cocina: comedor, nevera, microondas, microondas, horno, horno, estufa, estufa, lavaplatos, lavaplatos, hervidor de agua eléctrico, tostadora, máquina de café, utensilios de cocina. Baño: bidé, secador de pelo, toallas y ropa de cama están incluidos, plancha, tabla de planchar, lavadora, tabla de secado, TV de pantalla plana, aire acondicionado, calefacción, internet de alta velocidad. Se proporciona aparcamiento gratuito.Otros aspectos destacablesL. HUTB008464. El servicio de limpieza está disponible bajo petición por un cargo adicional bajo petición. El registro de entrada de 22:00 a 24:00 se cobra una tarifa adicional de 30 euros. La espera de los huéspedes se paga en efectivo más de una hora en efectivo, 10 euros por cada hora, después del tiempo establecido. Hay una multa por la pérdida de llaves y control remoto: llave - 25 euros, aparcamiento remoto - 50 euros. No está permitido dejar la llave en la puerta del departamento por dentro. Si dejas la llave, no puedes abrir la puerta afuera. El trabajo del maestro para abrir la puerta es pagado por el huésped en la cantidad de 150 euros - TENGA CUIDADO!!! El día de la llegada, los huéspedes pagan un impuesto turístico de 5,50 euros por noche por persona en efectivo, pero no más de 7 noches. Menores de 16 años no pagan el impuesto. Pero para los niños, los padres o los tutores deben rellenar una declaración, proporcionar una copia del documento, que confirme la edad del niño. El día de llegada, los huéspedes deben proporcionar un pasaporte o Carta de identidad ( para ciudadanos de la UE), para otros ciudadanos un pasaporte para completar un cuestionario, que se proporciona al departamento principal de la Policía de Barcelona. Además, se hace una copia del documento o foto en ausencia de una impresora.Número de registroHUTB-008464",Anfitrión: Natalia,"Alojamiento entero: apartamento en Barcelona, España",,Horario de llegada: de 16:00 a 22:00,Salida antes de las 12:00,,,"4,83",379,4 viajeros,2 dormitorios,2 camas,1 baño,4,
