prices_per_night,ratings,num_reviews,cleaning_fee,dormitorios,camas,baños,maximum_guests,check_in_hour,check_out_hour,total_hours_checkin,aparcamiento e instalaciones,baño,calefacción y refrigeración,características de la ubicación,cocina y comedor,dormitorio y lavandería,entretenimiento,exterior,internet y oficina,para familias,privacidad y seguridad,seguridad en el hogar,servicios,habitacion,alojamiento entero
27.0,4.0,5.0,0.0,1.0,1.0,0.5,2.0,1020.0,660.0,7.0,2.0,3.0,2.0,0.0,7.0,4.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0
74.0,4.69,121.0,49.0,1.0,2.0,1.0,2.0,900.0,660.0,9.0,3.0,4.0,3.0,1.0,14.0,10.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
64.0,4.68,87.0,0.0,1.0,1.0,0.8,2.0,840.0,720.0,10.0,3.0,5.0,0.0,0.0,7.0,8.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0
31.0,0.0,0.0,45.0,1.0,1.0,0.5,1.0,900.0,720.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
45.0,4.81,31.0,0.0,1.0,1.0,0.5,1.0,894.0,720.0,9.1,1.0,3.0,1.0,0.0,4.0,5.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
45.0,4.9,0.0,0.0,1.0,1.0,0.5,2.0,846.0,660.0,9.9,1.0,6.0,2.0,3.0,13.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0
38.0,4.81,0.0,0.0,1.0,1.0,0.5,1.0,900.0,660.0,9.0,2.0,5.0,0.0,1.0,0.0,5.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0
43.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,840.0,660.0,10.0,2.0,2.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0
40.0,0.0,0.0,25.0,1.0,1.0,0.5,2.0,960.0,660.0,8.0,2.0,4.0,2.0,1.0,11.0,9.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0
52.0,0.0,0.0,50.0,1.0,1.0,0.5,2.0,900.0,660.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
35.0,4.42,24.0,25.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,2.0,5.0,2.0,0.0,6.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
45.0,4.6,203.0,0.0,1.0,1.0,0.5,2.0,840.0,600.0,10.0,1.0,2.0,2.0,1.0,10.0,5.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
38.0,0.0,0.0,25.0,1.0,2.0,0.5,2.0,960.0,660.0,8.0,2.0,4.0,1.0,1.0,11.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0
104.0,4.96,0.0,0.0,2.0,3.0,2.0,4.0,900.0,720.0,9.0,3.0,4.0,3.0,3.0,16.0,9.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0
125.0,4.95,0.0,0.0,2.0,6.0,1.0,6.0,900.0,660.0,9.0,1.0,6.0,2.0,1.0,14.0,8.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
50.0,4.77,22.0,0.0,1.0,1.0,0.5,2.0,840.0,780.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
81.0,4.72,36.0,0.0,2.0,3.0,2.0,6.0,960.0,720.0,8.0,1.0,6.0,2.0,0.0,12.0,9.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0
34.0,4.82,0.0,0.0,1.0,1.0,0.5,2.0,1080.0,600.0,6.0,1.0,6.0,1.0,1.0,9.0,5.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0
38.0,4.95,0.0,0.0,1.0,1.0,0.5,1.0,720.0,600.0,12.0,1.0,4.0,2.0,2.0,2.0,8.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0
45.0,5.0,0.0,0.0,1.0,1.0,0.5,2.0,900.0,720.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
38.0,4.77,111.0,0.0,1.0,1.0,0.5,2.0,780.0,660.0,11.0,0.0,4.0,2.0,0.0,4.0,5.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0
41.0,5.0,3.0,0.0,1.0,1.0,0.5,2.0,1020.0,660.0,7.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0
45.0,0.0,0.0,0.0,1.0,1.0,0.5,2.0,900.0,660.0,9.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0
50.0,4.72,74.0,5.0,1.0,1.0,0.0,1.0,900.0,660.0,9.0,3.0,4.0,2.0,1.0,13.0,5.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0
150.0,4.25,8.0,0.0,2.0,2.0,1.0,4.0,900.0,642.0,9.0,2.0,3.0,3.0,4.0,13.0,9.0,1.0,5.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0
30.0,0.0,2.0,0.0,1.0,2.0,0.5,2.0,1020.0,660.0,7.0,1.0,3.0,2.0,0.0,8.0,4.0,1.0,0.0,1.0,0.0,4.0,0.0,3.0,1.0,0.0
36.0,4.25,4.0,0.0,1.0,1.0,0.5,2.0,990.0,738.0,7.5,0.0,4.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
40.0,4.78,88.0,0.0,1.0,1.0,0.5,2.0,840.0,720.0,10.0,1.0,7.0,0.0,0.0,11.0,8.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0
35.0,0.0,2.0,20.0,1.0,1.0,1.0,3.0,780.0,600.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
36.0,0.0,2.0,25.0,1.0,1.0,0.5,2.0,840.0,660.0,10.0,1.0,5.0,2.0,0.0,4.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0
91.0,4.97,0.0,0.0,2.0,2.0,1.0,3.0,960.0,600.0,8.0,2.0,7.0,3.0,1.0,14.0,9.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0
32.0,4.74,101.0,0.0,1.0,1.0,0.5,2.0,1080.0,600.0,6.0,1.0,5.0,1.0,1.0,7.0,5.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0
100.0,4.36,560.0,35.0,2.0,2.0,1.0,5.0,900.0,660.0,9.0,1.0,1.0,2.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
59.0,0.0,0.0,8.4,1.0,1.0,0.5,2.0,900.0,660.0,9.0,1.0,4.0,2.0,0.0,12.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0
70.0,4.88,0.0,35.0,1.0,3.0,1.0,4.0,960.0,660.0,8.0,2.0,5.0,3.0,1.0,9.0,9.0,0.0,4.0,3.0,6.0,0.0,2.0,4.0,0.0,0.0
35.0,4.74,27.0,0.0,1.0,1.0,0.5,1.0,900.0,780.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
25.0,4.66,120.0,10.0,1.0,1.0,0.5,2.0,846.0,624.0,9.9,1.0,5.0,2.0,1.0,8.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0
108.0,4.59,216.0,0.0,1.0,2.0,1.0,2.0,900.0,660.0,9.0,2.0,7.0,2.0,0.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0
95.0,0.0,2.0,40.0,3.0,4.0,2.0,5.0,900.0,720.0,9.0,0.0,3.0,2.0,1.0,14.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
113.0,4.77,97.0,0.0,3.0,5.0,2.0,6.0,846.0,660.0,9.9,2.0,4.0,2.0,2.0,10.0,9.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
134.0,4.58,615.0,0.0,2.0,5.0,1.0,5.0,882.0,660.0,9.3,1.0,4.0,2.0,0.0,10.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0
53.0,4.67,61.0,20.0,1.0,1.0,0.5,2.0,870.0,672.0,9.5,3.0,6.0,4.0,3.0,16.0,9.0,4.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0
40.0,4.55,20.0,0.0,1.0,1.0,0.5,2.0,780.0,660.0,11.0,1.0,1.0,0.0,1.0,1.0,11.0,2.0,0.0,2.0,0.0,6.0,0.0,1.0,1.0,0.0
85.0,4.71,259.0,90.0,3.0,4.0,1.0,6.0,660.0,660.0,13.0,2.0,4.0,2.0,2.0,12.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
20.0,4.57,7.0,0.0,1.0,2.0,0.0,1.0,840.0,660.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0
24.0,5.0,4.0,0.0,1.0,1.0,0.5,1.0,900.0,660.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
70.0,0.0,0.0,30.0,1.0,1.0,0.5,2.0,960.0,600.0,8.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
44.0,4.81,80.0,29.0,1.0,1.0,0.6,2.0,900.0,720.0,9.0,3.0,5.0,2.0,3.0,10.0,8.0,2.0,4.0,2.0,0.0,0.0,4.0,2.0,0.0,1.0
41.0,4.9,0.0,0.0,1.0,1.0,0.5,2.0,720.0,600.0,12.0,1.0,4.0,1.0,2.0,8.0,9.0,2.0,1.0,1.0,1.0,3.0,0.0,5.0,1.0,0.0
102.0,5.0,3.0,0.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,0.0,4.0,2.0,0.0,9.0,5.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0
49.0,4.86,0.0,10.0,1.0,1.0,0.5,1.0,900.0,660.0,9.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
112.0,0.0,2.0,55.0,2.0,2.0,1.0,5.0,900.0,660.0,9.0,0.0,5.0,2.0,0.0,11.0,7.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
28.0,4.69,52.0,0.0,1.0,1.0,0.5,1.0,924.0,666.0,8.6,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
87.0,4.71,62.0,54.0,3.0,4.0,1.0,4.0,900.0,660.0,9.0,2.0,3.0,4.0,0.0,13.0,6.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
20.0,5.0,6.0,0.0,1.0,1.0,0.5,1.0,840.0,600.0,10.0,3.0,1.0,0.0,0.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
90.0,4.77,60.0,22.0,1.0,2.0,1.0,3.0,900.0,660.0,9.0,0.0,7.0,2.0,1.0,15.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
70.0,4.62,68.0,45.0,1.2,1.0,1.0,2.0,840.0,660.0,10.0,1.0,5.0,2.0,1.0,9.0,6.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0
60.0,4.93,0.0,10.0,2.0,3.0,1.0,3.0,840.0,660.0,10.0,2.0,5.0,2.0,0.0,11.0,9.0,3.0,1.0,2.0,0.0,4.0,0.0,6.0,1.0,0.0
48.0,4.93,0.0,40.0,1.0,1.0,1.0,2.0,900.0,720.0,9.0,0.0,6.0,3.0,1.0,15.0,9.0,3.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,0.0
75.0,4.6,42.0,80.0,2.0,4.0,1.0,4.0,960.0,660.0,8.0,1.0,4.0,3.0,2.0,14.0,9.0,2.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0
130.0,4.86,0.0,0.0,2.0,4.0,1.0,6.0,900.0,660.0,9.0,1.0,3.0,2.0,1.0,9.0,5.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0
102.0,4.82,11.0,0.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,1.0,4.0,2.0,0.0,10.0,5.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0
53.0,4.67,61.0,20.0,1.0,1.0,0.5,2.0,870.0,672.0,9.5,3.0,6.0,4.0,3.0,16.0,9.0,4.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0
52.0,5.0,3.0,0.0,1.0,1.0,0.5,2.0,900.0,600.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0
69.0,4.41,59.0,50.0,2.0,3.0,1.0,6.0,900.0,660.0,9.0,0.0,5.0,3.0,0.0,11.0,8.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0
60.0,4.78,59.0,0.0,1.0,1.0,0.5,2.0,900.0,600.0,9.0,0.0,3.0,2.0,0.0,8.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
41.0,4.5,92.0,5.4,1.0,2.0,0.5,2.0,780.0,600.0,11.0,1.0,1.0,2.0,2.0,1.0,7.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0
130.0,4.63,51.0,45.0,2.0,3.0,1.0,3.0,960.0,660.0,8.0,3.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
38.0,4.81,31.0,0.0,1.0,1.0,0.5,1.0,900.0,660.0,9.0,0.0,8.0,2.0,2.0,14.0,7.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0
40.0,4.92,13.0,35.0,1.0,1.0,0.5,2.0,888.0,684.0,9.2,0.0,6.0,2.0,0.0,11.0,8.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
68.0,4.54,149.0,50.0,3.0,3.0,1.0,5.0,900.0,660.0,9.0,0.0,2.0,2.0,1.0,7.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0
116.0,4.67,12.0,0.0,3.0,3.0,1.0,7.0,900.0,660.0,9.0,0.0,5.0,2.0,0.0,7.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
45.0,4.74,31.0,0.0,1.0,1.0,0.55,2.0,900.0,660.0,9.0,0.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0
72.0,4.44,64.0,50.0,1.0,2.0,1.0,4.0,840.0,660.0,10.0,2.0,5.0,2.0,0.0,10.0,8.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
134.0,4.9,0.0,49.0,1.0,2.0,1.0,4.0,900.0,600.0,9.0,3.0,4.0,2.0,1.0,15.0,8.0,2.0,3.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0
38.0,4.56,211.0,5.0,1.0,1.0,0.5,2.0,840.0,660.0,10.0,1.0,4.0,0.0,0.0,7.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0
45.0,4.65,107.0,20.0,1.0,1.0,0.5,2.0,720.0,660.0,12.0,2.0,4.0,2.0,0.0,14.0,8.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,1.0,0.0
49.0,4.83,0.0,35.0,1.0,1.0,0.5,1.0,720.0,660.0,12.0,3.0,5.0,2.0,0.0,14.0,9.0,0.0,3.0,2.0,0.0,2.0,0.0,5.0,1.0,0.0
110.0,4.83,0.0,50.0,3.0,4.0,1.0,6.0,960.0,720.0,8.0,1.0,4.0,2.0,0.0,11.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0
25.0,4.6,192.0,5.0,1.0,1.0,1.0,1.0,960.0,720.0,8.0,0.0,4.0,0.0,1.0,4.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
37.0,4.58,12.0,0.0,1.0,1.0,0.5,1.0,900.0,660.0,9.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
115.0,5.0,0.0,50.0,2.0,3.0,1.0,4.0,960.0,720.0,8.0,1.0,4.0,3.0,1.0,13.0,9.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0
27.0,4.33,359.0,0.0,1.0,3.6,0.5,1.0,840.0,600.0,10.0,1.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0
100.0,4.55,511.0,0.0,2.0,3.0,1.0,5.0,840.0,660.0,10.0,1.0,4.0,1.0,1.0,10.0,5.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0
102.0,5.0,0.0,0.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,1.0,4.0,2.0,0.0,10.0,5.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0
65.0,4.91,0.0,0.0,1.0,1.0,0.5,2.0,720.0,600.0,12.0,2.0,4.0,1.0,0.0,6.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
47.0,4.91,0.0,0.0,1.0,1.0,0.5,1.0,960.0,840.0,8.0,2.0,2.0,3.0,1.0,13.0,7.0,2.0,0.0,2.0,1.0,2.0,0.0,4.0,1.0,0.0
23.0,4.78,45.0,15.0,1.0,2.0,0.5,2.0,780.0,660.0,11.0,1.0,4.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0
99.0,4.88,8.0,30.0,1.0,2.0,1.0,2.0,900.0,720.0,9.0,3.0,2.0,2.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0
43.0,4.85,153.0,0.0,1.0,1.0,0.5,2.0,960.0,660.0,8.0,0.0,5.0,0.0,0.0,10.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0
37.0,4.73,52.0,0.0,1.0,1.0,0.5,2.0,900.0,660.0,9.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0
50.0,4.82,0.0,0.0,1.0,1.0,0.5,1.0,822.0,708.0,10.3,0.0,4.0,1.0,1.0,5.0,9.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,0.0
35.0,4.59,32.0,0.0,1.0,1.0,0.5,1.0,840.0,660.0,10.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0
50.0,4.92,0.0,15.0,1.0,1.0,0.0,2.0,900.0,660.0,9.0,1.0,6.0,2.0,1.0,18.0,9.0,4.0,0.0,2.0,1.0,1.0,2.0,4.0,1.0,0.0
23.0,4.33,9.0,5.0,3.0,2.0,0.5,2.0,720.0,600.0,12.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
32.0,5.0,5.0,0.0,1.0,1.0,0.5,1.0,840.0,660.0,10.0,2.0,2.0,2.0,0.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,5.0,2.0,1.0,0.0
90.0,4.94,0.0,35.0,2.0,4.0,1.0,4.0,900.0,660.0,9.0,3.0,7.0,3.0,2.0,15.0,9.0,0.0,4.0,2.0,5.0,0.0,3.0,3.0,0.0,0.0
35.0,5.0,0.0,0.0,1.0,1.0,0.5,1.0,1080.0,840.0,6.0,0.0,5.0,1.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
20.0,4.54,63.0,25.0,1.0,1.0,0.5,2.0,960.0,660.0,8.0,0.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
18.0,4.75,4.0,0.0,1.0,1.0,0.5,1.0,840.0,600.0,10.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
45.0,4.84,19.0,0.0,1.0,1.0,0.55,1.0,840.0,840.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0
125.0,4.93,0.0,50.0,3.0,4.0,1.0,5.0,900.0,720.0,9.0,2.0,6.0,3.0,1.0,14.0,9.0,2.0,1.0,3.0,2.0,0.0,2.0,4.0,0.0,0.0
99.0,4.88,8.0,30.0,1.0,2.0,1.0,2.0,900.0,720.0,9.0,3.0,2.0,2.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0
40.0,4.45,11.0,0.0,1.0,1.0,0.5,2.0,780.0,648.0,11.0,1.0,1.0,0.0,1.0,1.0,11.0,2.0,0.0,2.0,0.0,5.0,0.0,1.0,1.0,0.0
35.0,4.76,55.0,0.0,1.0,1.0,0.5,1.0,852.0,666.0,9.8,2.0,2.0,2.0,1.0,9.0,7.0,3.0,0.0,2.0,0.0,4.0,0.0,5.0,1.0,0.0
50.0,4.69,26.0,10.0,1.0,1.0,0.5,1.0,1080.0,1020.0,6.0,3.0,6.0,1.0,1.0,12.0,8.0,2.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0
27.0,0.0,0.0,32.2,1.0,1.0,0.5,1.0,900.0,654.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
33.0,4.88,0.0,0.0,1.0,1.0,0.5,1.0,1020.0,660.0,7.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0
81.0,4.67,89.0,0.0,2.0,2.0,1.0,4.0,900.0,660.0,9.0,1.0,3.0,2.0,0.0,9.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
40.0,4.81,27.0,15.0,1.0,1.0,0.5,2.0,900.0,600.0,9.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
50.0,4.72,53.0,0.0,1.0,1.0,0.5,2.0,900.0,660.0,9.0,0.0,1.0,2.0,0.0,9.0,4.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0
19.0,4.75,4.0,0.0,1.0,1.0,0.5,1.0,840.0,600.0,10.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
67.0,3.91,53.0,40.0,1.0,2.0,1.0,3.0,900.0,660.0,9.0,0.0,0.0,2.0,0.0,5.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
31.0,4.46,2782.0,0.0,1.0,1.0,0.5,1.0,840.0,660.0,10.0,4.0,4.0,2.0,1.0,11.0,10.0,5.0,3.0,3.0,6.0,0.0,4.0,5.0,1.0,0.0
28.0,4.53,15.0,5.0,1.0,1.0,0.5,2.0,720.0,600.0,12.0,1.0,2.0,1.0,1.0,4.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
54.0,4.83,0.0,0.0,1.0,1.0,0.5,2.0,912.0,642.0,8.8,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
23.0,4.57,7.0,25.0,1.0,1.0,0.45,2.0,780.0,660.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
90.0,4.94,0.0,35.0,2.0,4.0,1.0,4.0,900.0,660.0,9.0,3.0,7.0,3.0,2.0,15.0,9.0,0.0,4.0,2.0,5.0,0.0,3.0,3.0,0.0,0.0
23.0,4.23,366.0,0.0,1.0,10.9,0.5,1.0,900.0,600.0,9.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0
25.0,4.63,24.0,20.0,1.0,1.0,0.5,1.0,900.0,720.0,9.0,0.0,5.0,2.0,0.0,7.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0
29.0,4.79,52.0,0.0,1.0,1.0,0.5,1.0,900.0,666.0,9.0,1.0,4.0,2.0,0.0,15.0,9.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0
50.0,4.58,31.0,0.0,1.0,1.0,0.5,2.0,900.0,660.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
34.0,4.71,21.0,0.0,1.0,1.0,0.5,1.0,840.0,720.0,10.0,2.0,3.0,0.0,1.0,10.0,4.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0
27.0,4.61,23.0,0.0,1.0,1.0,0.5,1.0,840.0,660.0,10.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,1.0,0.0
35.0,4.88,0.0,0.0,1.0,1.0,0.5,1.0,936.0,618.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
33.0,4.83,0.0,0.0,1.0,1.0,0.5,2.0,840.0,720.0,10.0,2.0,5.0,2.0,0.0,11.0,8.0,1.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,0.0
45.0,4.72,92.0,0.0,1.0,1.0,0.5,2.0,720.0,660.0,12.0,1.0,4.0,2.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
48.0,0.0,0.0,0.0,1.0,1.0,0.5,2.0,900.0,600.0,9.0,0.0,7.0,2.0,0.0,1.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0
70.0,4.75,20.0,0.0,1.0,1.0,1.0,2.0,720.0,600.0,12.0,1.0,1.0,1.0,0.0,12.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,4.83,6.0,0.0,1.0,1.0,0.5,1.0,840.0,660.0,10.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
25.0,4.52,79.0,5.0,1.0,2.0,0.5,2.0,720.0,600.0,12.0,2.0,4.0,2.0,0.0,6.0,4.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
41.0,4.88,52.0,0.0,1.0,1.0,0.5,2.0,780.0,660.0,11.0,2.0,7.0,3.0,1.0,16.0,10.0,2.0,3.0,2.0,1.0,3.0,0.0,5.0,1.0,0.0
