urls,timestamp,record_id,titles,host_name,property_types,prices_per_night,location,ratings,num_reviews,cleaning_fee,dormitorios,camas,baños,maximum_guests,check_in_hour,check_out_hour,total_hours_checkin,sentiment
https://www.airbnb.es/rooms/1239920055875442315?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2016940308&search_mode=regular_search&check_in=2024-11-25&check_out=2024-11-30&source_impression_id=p3_1731019665_P3pmI4NvaarI2TMl&previous_page_section_name=1000&federated_search_id=a815e8a5-92b9-4dc1-9086-67ebfc2b665a,2024-11-07 23:54:16,1239920055875442315,"Estamos alquilando una pequeña habitación privada en poble sec, a poca distancia a pie de: plaza españa, le eixample, plaza cataluña, avenida paralelo, estación de metro, autobús y todo el transporte público.el espacioestamos alquilando una pequeña habitación privada (las llaves de la cerradura de la puerta de tu propia habitación para ti. hay: toallas de uso gratuito, ropa de cama y conexión wifi gratuita). compartiendo el apartamento y las áreas comunes; cocina, baño y tenemos una señora de la limpieza todos los días para las áreas comunes. - el apartamento se comparte con huéspedes de airbnb como tú.servicios y zonas comunescocina y bañootros aspectos destacablesla entrada es después de las 15:00hrs. no hay check-in después de las 24 horas/00 horas - tarifa extra de 20 euros por llegada después de las 20 horas. la salida se realizará antes de las 11:00 a. m. – salida después de la hora establecida sin permiso/sin aurthorized... recargo de 30 horas por cada hora después de las 11: 00 horas. -- necesitamos ver el nombre y el número de identificación o pasaporte de la persona que realiza el check-in. -- para la limpieza, el saneamiento, la higina y los gustos personales: sin aceite para cocinar, sin sal, sin pimienta(no proporciono estos artículos) -- los huéspedes no registrados deben ser aprobación previa....30 € cargo diario adicional por cada huésped no registrado en la reserva ..todas las personas en el apartamento; deben estar en la reserva. - no se admiten bicicletas, scooters -3 planta sin ascensor(sin ascensor)- todos los huéspedes deben ser mayores de 18 años.tarifa de 60 euros con cargo adicional diario por cualquier mascota acompañante en el apartamento. -- esperamos que nos ayudes a limpiar lo que ensucies. esto incluye limpiar y guardar los platos y utensilios de cocina. -todos los daños a la propiedad deben ser reportados a nosotros... --nos se cobrarán 20 € por las sábanas o toallas manchadas. las toallas son para uso solo dentro del apartamento. -- recoger lo que ensucies en zonas comunes es importante. -- tiempo de silencio después de las 22:00h o 22:00h, (no música ni ruidos fuertes)...hacer fiestas durante este tiempo...la reserva la cancelará y tendrás que salir de la habitación o apartamento sin ningún reembolso. -- en caso de perder las llaves ... hay que pagar 70 € -- no se pueden usar fiestas, drogas ni alcohol dentro de las habitaciones ni del apartamento. - está prohibido fumar dentro de la habitación o apartamento..(debes tener que pagar 70 €.. limpieza especial) --el apartamento y las habitaciones están en buen estado...(luces, todos los muebles, electrodomésticos, cerraduras y llaves de las puertas) y cumplen con todos los requisitos de orden y limpieza para una convivencia detallada en los anuncios y especificaciones de la normativa de airbnb. --para garantizar la plena seguridad de las pertenencias de nuestros huéspedes, nos gusta mantener las puertas del apartamento cerradas como medida de precaución. siendo barcelona una de las zonas más seguras de españa, queremos asegurarnos de que la estancia de cada huésped esté libre de problemas, y esto es solo una cosa pequeña y sencilla que podemos hacer para garantizarlo. confirmando la reserva aceptas todas las reglas de la casa (incumplir las reglas, la reserva se cancelará y tienes que salir de la habitación o apartamento sin ningún reembolso)......graciasnúmero de registrohutb-102371",Jesus Maximiliano,Habitación,51.0,"Barcelona, Catalunya, España",0.0,0.0,0.0,1.0,1.0,0.5,2.0,15:00,10:00,9.0,Positivo
https://www.airbnb.es/rooms/1237879811895916563?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-12&check_out=2024-11-17&source_impression_id=p3_1731019669_P3LxByUVASyBoLUE&previous_page_section_name=1000&federated_search_id=8158457a-42cc-4f1e-a67c-d4e6ccf3b729,2024-11-07 23:54:16,1237879811895916563,"Amplio apartamento de 1 dormitorio situado en la zona de bonanova, posiblemente el mejor barrio de la ciudad, muy cerca del centro de la ciudad.la zona es muy tranquila y local, al lado de calle mandri, llena de tiendas, bares y restaurantes, y también al lado de grandes supermercados.todo esto, hace de este apartamento un lugar muy conveniente para alojarse mientras visitas la ciudad.desde el apartamento es muy fácil y rápido llegar al centro de la ciudad en taxi o transporte público.otros aspectos destacablesla tasa turística no está incluida en el precio y debe pagarse a la llegada.número de registrohutb-007980",John,Alojamiento entero,121.0,"Barcelona, Catalunya, España",0.0,0.0,70.0,1.0,3.0,1.0,4.0,16:00,11:00,8.0,Positivo
https://www.airbnb.es/rooms/1210295928648344258?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2019555333&search_mode=regular_search&check_in=2024-11-09&check_out=2024-11-14&source_impression_id=p3_1731019674_P3gtNSoXn22kUjDg&previous_page_section_name=1000&federated_search_id=8f1981a1-6c5b-40b3-bbc9-cdf5107b0589,2024-11-07 23:54:16,1210295928648344258,La valoración media aparecerá después de 3 evaluaciones,Vero,Habitación,31.0,"Barcelona, Catalunya, España",0.0,0.0,45.0,1.0,1.0,0.5,1.0,15:00,12:00,9.0,Positivo
https://www.airbnb.es/rooms/1230997020785721937?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-30&check_out=2024-12-05&source_impression_id=p3_1731019679_P38jbMbEQZtUx6Rs&previous_page_section_name=1000&federated_search_id=cd45389b-ce3f-4c7e-8233-c33f40c329bc,2024-11-07 23:54:16,1230997020785721937,"Es un apartamento turístico en alquiler en un barrio bonito y tranquilo de barcelona, sarrià-sant gervasi.mide 80m², está ubicado en la tercera planta de un edificio moderno y es ideal para cuatro personas.disfruta de sus balcones con vistas a la calle y su terraza que incluye una mesa y cuatro sillas. nada mejor que tener un break al aire libre!te esperamos!el espacio● el comedor-sala de estar está compuesto de un sofá y una mesa de comedor con cuatro sillas con aire acondicionado split type (frío/calor)● la cocina es tipo americana y conecta en un espacio abierto con la sala comedor.● dos dormitorios:○ un dormitorio principal con una cama de matrimonio y un baño con ducha con aire acondicionado split type (frío/calor)○ un dormitorio doble con dos camas individuales y un vestidor con aire acondicionado split type (frío/calor)● un segundo baño con bañera.servicios y zonas comunes● incluye ascensor.● wifi gratuito y de alta velocidad.otros aspectos destacableswelcome packqueremos que te sientas como en casa, por eso te ofrecemos un detalle de bienvenida para disfrutar de tu primer día en barcelona:● mapas de barcelona con recomendación de restaurantes:● cápsulas nespresso.● bolsas de té.● botella de cava.● aguas.● azúcar, sal y pimienta.● jabón de manos y gel.● papel higiénico y papel de cocina.● kit de limpieza (jabón y pastillas de lavaplatos, esponja, jabón de lavadora y bolsas de basura)número de registrohutb-009675","Ale, Maria & Arthur",Alojamiento entero,137.0,"Barcelona, Catalunya, España",5.0,4.0,150.0,2.0,3.0,2.0,4.0,,11:00,,Positivo
https://www.airbnb.es/rooms/1192612229323894350?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-03&check_out=2024-12-08&source_impression_id=p3_1731019679_P3LT22BGFkNXc0_M&previous_page_section_name=1000&federated_search_id=cd45389b-ce3f-4c7e-8233-c33f40c329bc,2024-11-07 23:54:16,1192612229323894350,"Apartamento en pleno corazón de barcelona, a un minuto de la plaza cataluña y a un paso de las emblematicas ramblas.pasea por las romanticas calles del barrio gotico.haz base en este alojamiento y estarás a un paso de los lugares más interesantes y beneficiate de estar en el centro con las paradas de todo tipo de transportes públicos.número de registroexempt",Miguel Angel,Alojamiento entero,96.0,"Barcelona, Catalunya, España",0.0,2.0,0.0,1.0,1.0,1.0,2.0,15:00,11:00,9.0,Positivo
https://www.airbnb.es/rooms/1197062789597851575?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1731019679_P3W8dNlKDUyE-LLf&previous_page_section_name=1000&federated_search_id=cd45389b-ce3f-4c7e-8233-c33f40c329bc,2024-11-07 23:54:16,1197062789597851575,"Siéntete como en casa y disfruta de barcelona!esta casa tranquila con balcon, con aire acondicionado y estilo de 70 m2 en el segundo piso en edificio con acensor.está a solo 10 minutos de la sagrada familia de gaudí, a 15 minutos en metro del centro, a 20 minutos de la feria del mwc y al lado de uno de los edificios modernistas de barcelona, el hospital sant pau.con excelente acceso a toda la ciudad y un montón de comodidades locales. desconecta en este alojamiento tranquilo y elegante.el espaciohermoso y cómodo apartamento perfecto para viajeros sabios (familias con niños, parejas, viajeros de negocios o companias de los amigos) que disfrutan de vivir como la gente local en una zona hermosa, con ambiente, pero a la vez tranquila de la ciudad. si te gusta descubrir la ciudad caminando, este lugar es perfecto para ti!este apartamento espacioso y moderno totalmente equipado con wifi cuenta con 2 dormitorios luminosos, una cocina y sala de estar totalmente equipadas y un baño completo.el apartamento tiene capacidad para hasta 5 personas distribuidas en 2 dormitorios y en salon:dormitorio 1:2 camas individuales o 1 cama doble (podemos combinar camas individuales)dormitorio 2: 2 camas individuales o 1 cama doble (podemos combinar camas individuales)salon:es un cómodo sofá (para 2 personas), que se convierte en un sofá cama para dormir más, un televisor de pantalla plana y una mesa de centro es un buen espacio para relajarse después de un día de turismo.cada dormitorio es un espacio luminoso con una ventana tiene ropa de cama de calidad, iluminación junto a la cama y persianas para garantizar que disfrutes de una noche de descanso reparador. un armario con mucho espacio para colgar mantiene el espacio desordenado.ac y calefacción en el salon y en cada dormitorio.la cocina / comedordisfrutará preparando comida en la cocina totalmente equipada con todas las comodidades modernas, utensilios y equipo de cocina para entretener en casa. una mesa de comedor es un lugar fantástico para disfrutar de una comida juntos.bañoun baño totalmente azulejado con ducha, inodoro, lavabo y espejo grande. también hay secador de pelo, crema de ducha, jabón de manos y toallas blancas frescas.servicios y zonas comunesel apartamento es todo para ti, 100% de privacidad!las áreas comunes del edificio se comparten con los vecinos: ascensor, escaleras, entrada y recibidor.esta propiedad dispone de registro online y entrada autónomadisfruta del mejor internet de barcelona!se proporcionarán recomendaciones locales.se pueden organizar servicios adicionales bajo petición y disponibilidad.otros aspectos destacables**tasa turística y registro de pasaportes**los anfitriones con establecimientos turísticos legales (hub), son responsables de cobrar tasas turísticas a todos los mayores de 12 años, por un máximo de 7 días de estancia, así como de recolectar los datos de los pasaportes de todos los huéspedes.para apartamentos en barcelona a partir del 1 de octubre 2024 la tasa es de 7,50€ por persona, por noche (iva incluido).la policía nacional e internacional exige que cada huésped, antes de su visita a barcelona, ​​registre la información de sus documentos de identidad o pasaportes. esto es obligatorio, como se establece en la legislación catalana.número de registrohutb-000250",Freser 78,Alojamiento entero,115.0,"Barcelona, Catalunya, España",4.6,5.0,60.0,2.0,5.0,1.0,6.0,15:00,10:00,9.0,Positivo
https://www.airbnb.es/rooms/1249314351151138097?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2003844917&search_mode=regular_search&check_in=2024-12-08&check_out=2024-12-13&source_impression_id=p3_1731019679_P3thYdTcKXhFDdQY&previous_page_section_name=1000&federated_search_id=cd45389b-ce3f-4c7e-8233-c33f40c329bc,2024-11-07 23:54:16,1249314351151138097,"Gracia es un barrio vibrante y bohemio de barcelona, celebrado por su ambiente artístico y sus animadas plazas. pasea por sus encantadoras calles estrechas, descubre boutiques únicas y disfruta de acogedores cafés. en barcelona, no te pierdas la impresionante la sagrada familia, la obra maestra de gaudí y el parque güell con sus coloridos mosaicos. explora la rambla para disfrutar de una bulliciosa mezcla de tiendas y artistas callejeros. tenemos un cachorro en la casa que se llama rocky.número de registroexempt",Anthony,Habitación,36.0,"Barcelona, Catalunya, España",4.25,4.0,0.0,1.0,1.0,,2.0,,,,Positivo
https://www.airbnb.es/rooms/1242680451877593023?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1999572795&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1731019679_P3gd6qeTzphoyPi3&previous_page_section_name=1000&federated_search_id=cd45389b-ce3f-4c7e-8233-c33f40c329bc,2024-11-07 23:54:16,1242680451877593023,"Bienvenido a nuestro elegante apartamento, perfectamente ubicado en pleno centro de barcelona, cerca de los principales atractivos de la ciudad. amplio y luminoso, este apartamento es ideal para los huéspedes que buscan sumergirse en el ambiente vibrante de la ciudad. a poca distancia a pie de la plaza catalunya, la rambla y el barrio gótico. de nada!número de registroexempt",Reno,Habitación,36.0,"Barcelona, Catalunya, España",0.0,2.0,25.0,1.0,1.0,0.5,2.0,14:00,11:00,10.0,Positivo
https://www.airbnb.es/rooms/1257904298419490143?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2015644290&search_mode=regular_search&check_in=2024-11-18&check_out=2024-11-23&source_impression_id=p3_1731019683_P39IcX8FqY2ugu5F&previous_page_section_name=1000&federated_search_id=b372203a-e8a9-4dba-b2cd-2ac4485dbcd0,2024-11-07 23:54:16,1257904298419490143,"Esta habitación tiene una ubicación privilegiada en el barrio gótico de la ciudad medieval, junto a la placa catalunya, a menudo llamada el corazón de barcelona. encontrarás muchas de las atracciones turísticas más famosas de barcelona, restaurantes/bares, así como las mejores tiendas, principalmente a la vuelta de la esquina. autobús del aeropuerto a 3 min, playa a 25 min a pie. amplia y acogedora habitación con cama doble, aire acondicionado/calentador, wifi de alta velocidad de 600 mb. el apartamento tiene una terraza muy acogedora, un hermoso lugar verde para disfrutar justo en el centro de la ciudad.el espacioesta es una hermosa habitación privada grande en un apartamento compartido. solo compartes el apartamento con otra habitación doble para 2 personas. la habitación por sí misma tiene 14 m2 y el apartamento 56 m2. compartes áreas comunes como cocina, comedor, sala, baño y terraza. el personal de limpieza limpia las zonas comunes varias veces a la semana. todavía encuentras mucha privacidad, ya que los dos dormitorios se encuentran separados entre sí, en un extremo del otro. puedes cerrar tu habitación con llave. el baño es grande con bañera y situado en el pasillo. compartes el baño con la otra habitación. en cada dormitorio hay un gran espejo y secador de pelo, por lo que no es necesario pasar mucho tiempo en el baño ya que tienes todas las instalaciones para hacer maquillaje y pelo en tu propio dormitorio. la habitación tiene una cama doble grande de 160 cm x 200 cm, aire acondicionado/calentador, un sillón con una mesa para relajarse después de un largo día para tal vez leer un libro o planificar los próximos días. escritorio para estudiar o trabajar. armario con muchas perchas, caja de seguridad, espejo grande, secador de pelo, router ubicado en la habitación/fibra de alta velocidad 600 mb, ropa de cama, toallas, toallas de playa ligeras (temporada de abril a octubre), mantas. pequeño balcón hacia la calle. en la habitación también encontrarás un folleto informativo sobre el apartamento y con algunas recomendaciones, así como guías y un mapa para pedir prestado. el apartamento cuenta con una cocina totalmente equipada, lavadora, plancha/tabla de planchar y tv en la sala. se proporcionan champú, gel de ducha y jabón. la hora de apertura de la acogedora terraza es de 08:00 a 22:00/8 - 22:00 - 22:00 pm. la terraza tiene muchas plantas, sombrillas, mesas y sillas, y un relámpago acogedor. la terraza solo pertenece a los miembros de la casa en el apartamento. como un pequeño jardín secreto para disfrutar de un café por la mañana o una copa de cava por la noche!el departamento está ubicado en una pequeña calle sin tráfico. no necesitas mucho transporte, ya que encuentras la mayoría de las cosas a la vuelta de la esquina: la rambla a 5 minutos, catedral a 4 minutos, la boquería a 5 minutos, ópera liceu a 7 minutos, palau de la música a 5 minutos, museo picasso a 7 minutos, casa batlló a 12 minutos, la pedrera/casa mila a 15 minutos, passeig de gracia, 8 minutos, playa a 25 minutos, calle comercial porta de angel a 2 minutos, autobús del aeropuerto a 3 minutos, autobús turístico a 3 minutos, sagrada familia a 30 minutos. para los amantes de la gastronomía, encontrarás 2 de los mejores mercados de barcelona con productos frescos, ambos a 5 min a pie: la boqueria y mercado santa caterina. en el barrio también encontrarás todos estos bonitos bares de tapas y vinos! bebidas que tomarás en/alrededor de la calle passeig de born, 9 min a pie o plaza real a 8 min a pie. compartes el apartamento conmigo niki, mi familia, mis amigos u otros huéspedes en airbnb, pero nunca más de 2 personas más. hablo inglés y español con fluidez. en este acogedor apartamento te sentirás como en casa! el mejor lugar para descubrir el maravilloso centro de barcelona. bienvenido – niki. el registro de entrada es de 11 am a 22 pm. si tengo huéspedes saliendo de la habitación el mismo día tal vez la habitación y el apartamento no estará limpio hasta un poco más tarde (11 am-3 pm) pero podemos hacer el check in cuando llegues (a partir de las 11 am y adelante) para que puedas dejar tu equipaje, coger las llaves y empezar a disfrutar de la ciudad mientras tanto tu habitación y el apartamento estará listo para ti cuando regreses! por favor, ten en cuenta que este es un servicio que hago para que no tengas que caminar por barcelona con equipaje pero que la limpieza necesita algo de tiempo ya que la limpieza es muy importante para mí como anfitrión de airbnb dedicado. no hay registro de entrada después de las 22:00 h. en caso de que llegues tarde debido a un retraso en el vuelo, o se haya cambiado la hora de tu vuelo y no puedas llegar al apartamento antes de las 22:00/10, puedes registrarte el día siguiente a partir de las 11 de la mañana y en adelante. no es posible enviar a alguien para que se registre en su nombre o que recoja las llaves. hay hoteles en la zona del aeropuerto con autobús gratuito para los pasajeros que vuelan tarde. la salida es a más tardar a las 11 de la manana. si no consigo que lleguen nuevos huéspedes el mismo día, es posible que pueda dejarte quedarte más tiempo de forma gratuita en caso de que tengas un vuelo tardío, pero todo depende de los próximos huéspedes y a veces no tengo esa información hasta poco antes de que lleguen. sin embargo, también hay consignas de equipaje para turistas a solo 2 minutos a pie del apartamento junto al autobús del aeropuerto.servicios y zonas comunestu habitación es privada y puedes cerrar la puerta con llave y también hay una caja fuerte en tu habitación. el otro dormitorio se encuentra en el otro extremo del apartamento, por lo que no está uno al lado del otro. el baño está en el pasillo y se comparte con otra habitación (máximo 2 personas más). en cada dormitorio hay un gran espejo y secador de pelo, por lo que no es necesario pasar mucho tiempo en el baño ya que tienes todas las instalaciones para hacer maquillaje y pelo en tu propio dormitorio. las áreas compartidas también son el salón, el comedor, la cocina y la terraza.durante tu estanciaaparte de la llegada, no interactuaré mucho con los huéspedes durante su estancia, pero puede ponerse en contacto conmigo en el chat de airbnb, llamadas, sms, etc. las 24 horas, los 7 días de la semana, pero respeta el horario de las preguntas normales y la conversación de 09:00 a 20:00 / 9:00 a. m. a 8:00 p. m. hablo inglés y español con fluidez. fuera de ese horario, solo asuntos urgentes, por favor. encontrarás un folleto informativo en tu habitación con la mayoría de las respuestas a tus preguntas y recomendaciones. tómate unos minutos para leerlo. también encontrarás personal de limpieza con frecuencia para limpiar las zonas comunes. también estarán encantados de ayudarte con cualquier tipo de pregunta o problema.otros aspectos destacablesno se permiten fiestas en el apartamento y es importante respetar el resto de los demás miembros de la casa y vecinos. por ley en españa y por lo tanto también en el apartamento debe estar tranquilo desde las 23:00/11 hasta las 08:00/8am. solo se permite fumar en el balcón/terraza y está prohibido tirar los extremos de los cigarrillos, etc. desde el balcón. no se permite invitar/traer a otras personas al apartamento. el acceso a la terraza está limitado a entre las 08:00-22:00 /8:00 – 22:00 – 22:00 para no molestar a los vecinos. fuera del horario de apertura, la puerta de la terraza debe estar cerrada. la puerta de la terraza está conectada a una alarma. te invitamos a entrar y salir a la hora que quieras, siempre y cuando guardes silencio si vuelves al apartamento a altas horas de la noche. no golpees las puertas ni empiece a cocinar mucho en mitad de la noche. la lavadora se puede utilizar de 09:00 a 21:00 h a21:00h a 21:00 h a 21:00 h. no proporciono detergente. no se admiten niños ni personas menores de 18 años. no se aceptan mascotas. dado que es una cocina compartida, es necesario lavar el plato después de usar la cocina. tienes la obligación de informar al anfitrión si accidentalmente frenas o destruyes algo durante tu estancia.número de registroexempt",Niki,Habitación,61.0,"Barcelona, Catalunya, España",5.0,3.0,40.0,1.0,1.0,0.5,2.0,11:00,11:00,13.0,Positivo
https://www.airbnb.es/rooms/1251405079105833124?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1998310392&search_mode=regular_search&check_in=2024-11-18&check_out=2024-11-23&source_impression_id=p3_1731019683_P3GvF4vgFh_kgile&previous_page_section_name=1000&federated_search_id=b372203a-e8a9-4dba-b2cd-2ac4485dbcd0,2024-11-07 23:54:16,1251405079105833124,"Pequeña habitación privada en apartamento compartido, centro de barcelona cerca de las ramblas.hay: toallas de uso gratuito, ropa de cama y conexión wifi gratuita. zonas comunes compartidas, cocina, baño.tenemos una señora de la limpieza todos los días para las áreas comunes.a poca distancia a pie de: plaza cataluya, las ramblas, mercado la boquería, edificio gaudí y paseig de gracie, arco de thrium, tiendas, restaurantes y centro de la ciudad attrations.el espacioel apartamento es compartido con los huéspedes de airbnb.estamos alquilando una habitación privada (las llaves de la cerradura de la puerta de tu propia habitación para ti. hay: toallas de uso gratuito, ropa de cama y conexión wifi gratuita, zonas comunes compartidas, cocina y baño.y tenemos una señora de la limpieza todos los días para las zonas comunesservicios y zonas comunescocina, bañootros aspectos destacablesentrada después de las 15:00 h/15:00 h a 20h-20 euros de recargo después de las 20 horas de llegada... tarifa de llegada después de la hora de llegada y se pagará a la hora de llegada.- no se permite el check-in después de las 1:30 horas/1:30 a. m.la salida es a las 11am..– salida después de la hora establecida sin permiso/sin aurthorized... 20eursrecargo por cada hora después de las 11: 00 horas.- el huésped registrado debe presentar el pasaporte o la identificación oficial en el momento de la llegada.--todas las personas en el apartamento; deben estar en la reserva. .... los huéspedes no registrados deben ser aprobados previamente....30 eurs de cargo diario extra por cada huésped no registrado en la reserva ..-- esperamos que nos ayudes a limpiar, esto incluye limpiar y dejar los platos y utensilios de cocina.-- para la limpieza, el saneamiento, la higina y los gustos personales: sin aceite para cocinar, sin sal, sin pimienta(no proporciono estos artículos)-- todos los huéspedes de la reserva deben ser mayores de 18 años.-todos los daños a la propiedad deben ser reportados inmediatamente ...--hay un cargo de 20eurs por incidente de sábanas manchadas, toallas, edredones y son únicamente para ser utilizados dentro del apartamento..- hora de silencio después de las 22:00 o 22:00 h en adelante, (sin música ni ruidos fuertes)...no se permiten fiestas ni eventos después de esta hora...la reserva se cancelará y tendrás que salir del apartamento inmediatamente sin ningún reembolso.--si se pierden llaves o tarjetas de entrada... tienes que pagar 70eurs; dependiendo de si se pierden llaves y/o tarjetas-- no se pueden usar drogas ni alcohol dentro de las habitaciones ni del apartamento.--se prohíbe fumar dentro de la habitación o apartamento..(si hay algún olor a tabaco se cobrará un cargo de limpieza especial de 70eurs..)--el apartamento y las habitaciones están en buen estado...(luces, muebles, electrodomésticos, puertas, cerraduras y llaves) y cumplen con todos los requisitos de orden y limpieza para una convivencia detallada en los anuncios y las especificaciones sobre la normativa de airbnb.--para garantizar la plena seguridad de las pertenencias de nuestros huéspedes, nos gusta mantener las puertas del apartamento cerradas como medida de precaución.confirmando la reserva aceptas todas las normas de la casa (si se incumplen estas normas, la reserva se cancelará inmediatamente y tendrás que salir del apartamento sin reembolso)......gracias y bienvenidos de nuevo a nuestro apartamentonúmero de registrohutb-102348",Marcos,Habitación,52.0,"Barcelona, Catalunya, España",5.0,3.0,0.0,1.0,1.0,0.5,2.0,15:00,10:00,9.0,Positivo
https://www.airbnb.es/rooms/1252849636674011237?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1731019689_P3Bc5_ylYKqGDaHR&previous_page_section_name=1000&federated_search_id=dcc4d616-69c4-4f09-bab7-724381a560c6,2024-11-07 23:54:16,1252849636674011237,"Reserva una (o más) camas en este dormitorio compartido de 8 camas, con cuatro literas y un baño privado. cada litera está equipada con una luz personal, un estante y un casillero debajo de la cama. la habitación tiene aire acondicionado, lo que garantiza una estancia cómoda, con almohadas, edredones y sábanas. se pueden alquilar toallas en recepción. este dormitorio es exclusivo para huéspedes mayores de 18 años y ofrece una experiencia sociable y económica.el espaciogenerator barcelona es un hostal de diseño situado en el corazón de la ciudad, a pocos pasos del famoso passeig de gràcia y de la sagrada familia. con una mezcla de habitaciones privadas y dormitorios compartidos, generator es perfecto para personas que viajan solas, parejas y grupos. el hostal cuenta con recepción 24 horas, wifi gratuito, bar, cafetería y espacios sociales. con su ambiente vibrante y su ubicación privilegiada, generator barcelona es un punto de partida ideal para explorar la cultura y el encanto de la ciudad.servicios y zonas comunesnos enorgullecemos de garantizar que los huéspedes puedan relajarse en un entorno fresco y cómodo. la decoración de cada una de nuestras habitaciones siempre es fácil de ver; están totalmente equipadas con todos los toques modernos que esperarías también. reserva habitaciones privadas con terrazas que ofrecen bonitas vistas panorámicas de este lugar único. alternativamente, para una escapada verdaderamente memorable, hay una suite privada en el ático. también ofrecemos dormitorios pequeños, grandes y solo para mujeres para amigos o viajeros solitarios. y por supuesto, tendrás acceso a todas nuestras facilidades, incluyendo wifi gratuito, salas de reuniones, espacios chill-out y mucho más.otros aspectos destacablesnos enorgullecemos de garantizar que los huéspedes puedan relajarse en un entorno fresco y cómodo. la decoración de cada una de nuestras habitaciones siempre es fácil de ver; están totalmente equipadas con todos los toques modernos que esperarías también. reserva habitaciones privadas con terrazas que ofrecen bonitas vistas panorámicas de este lugar único. alternativamente, para una escapada verdaderamente memorable, hay una suite privada en el ático. también ofrecemos dormitorios pequeños, grandes y solo para mujeres para amigos o viajeros solitarios. y por supuesto, tendrás acceso a todas nuestras facilidades, incluyendo wifi gratuito, salas de reuniones, espacios chill-out y mucho más.habitaciones privadas: están disponibles con baño privado. todas las literas tienen una pantalla de privacidad. todas las habitaciones incluyen: tomas de corriente, luz led, ropa de cama y ropa de cama, almacenamiento con cerradura, espejos de cuerpo entero, mesa y silla, unidad colgante para ropa, dispensadores de gel de baño, solo habitaciones individuales.dormitorios: todas las literas tienen una pantalla de privacidad y cada habitación tiene baños privados con duchas y aseos. todas las habitaciones incluyen: tomas de corriente, luz led, ropa de cama y ropa de cama, almacenamiento con cerradura, espejos de cuerpo entero, mesa y silla, unidad colgante de ropa.número de registrohb-004525",Generator,Habitación,18.0,,4.75,4.0,,1.0,,0.5,1.0,14:00,10:00,10.0,Positivo
https://www.airbnb.es/rooms/1219561473030220539?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1731019689_P3Nsoq-Jx-XKQzeX&previous_page_section_name=1000&federated_search_id=dcc4d616-69c4-4f09-bab7-724381a560c6,2024-11-07 23:54:16,1219561473030220539,"Habitación con terraza y baño privado en el centro de barcelona. cierres herméticos para que no oigas ningún ruido mientras duermes. tv, wifi, aire acondicionado.estarás en una habitación independiente con clave para acceso dentro de un apartamento en el centro de barcelona.número de registrohutb-039084",Raquel,Habitación,98.0,"Barcelona, Catalunya, España",5.0,4.0,20.0,1.0,1.0,1.0,2.0,15:00,,9.0,Positivo
